EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
3-MAX-FAST2,1,95,true,0,2400000,72500,178500,168.0-18.0,194.0-74.0,null,17,1
3-MAX-FAST2,1,87,true,0,3600000,91500,215000,208.0-34.0,172.0-120.0,null,11,1
3-MAX-FAST2,1,96,true,0,2400000,132500,233500,168.0-18.0,104.0-44.0,null,19,1
3-MAX-FAST2,1,101,true,0,1800000,97750,246250,198.0-68.0,76.0-120.0,null,7,1
3-MAX-FAST2,1,106,true,0,3600000,119250,281250,88.0-44.0,156.0-120.0,null,0,1
3-MAX-FAST2,1,85,true,0,2400000,180000,326000,208.0-34.0,160.0-120.0,null,2,1
3-MAX-FAST2,0,111,false,0,3600000,137250,339250,88.0-44.0,88.0-44.0,104,5,0
3-MAX-FAST2,1,104,true,0,3600000,255000,359750,88.0-44.0,80.0-120.0,null,3,1
3-MAX-FAST2,1,103,true,0,3000000,270000,379750,88.0-44.0,56.0-120.0,null,13,1
3-MAX-FAST2,0,102,false,0,3000000,208750,389250,198.0-68.0,198.0-68.0,100,9,0
3-MAX-FAST2,1,98,true,0,3000000,269750,395750,168.0-18.0,76.0-64.0,null,15,1
3-MAX-FAST2,1,100,true,0,3000000,294750,405750,198.0-68.0,160.0-120.0,null,4,1
3-MAX-FAST2,1,97,true,0,1800000,232250,414500,168.0-18.0,40.0-94.0,null,18,1
3-MAX-FAST2,0,110,false,0,3600000,90500,436750,88.0-44.0,88.0-44.0,104,10,0
3-MAX-FAST2,1,86,true,0,2400000,374750,518250,208.0-34.0,156.0-120.0,null,11,1
3-MAX-FAST2,0,94,false,0,1800000,412000,543000,208.0-34.0,208.0-34.0,84,6,0
3-MAX-FAST2,1,173,true,369750,2769750,500500,556500,56.0-98.0,52.0-120.0,null,15,1
3-MAX-FAST2,1,174,true,369750,3369750,453500,572000,56.0-94.0,168.0-120.0,null,17,1
3-MAX-FAST2,0,109,false,0,3600000,409250,596250,88.0-48.0,88.0-48.0,105,19,0
3-MAX-FAST2,1,105,true,0,3600000,502750,617500,88.0-44.0,112.0-120.0,null,9,1
3-MAX-FAST2,0,93,false,0,2400000,281750,617500,208.0-34.0,208.0-34.0,86,14,0
3-MAX-FAST2,1,231,true,389250,3989250,552500,626000,128.0-18.0,128.0-64.0,null,3,1
3-MAX-FAST2,1,99,true,0,3600000,506000,627000,168.0-18.0,202.0-98.0,null,0,1
3-MAX-FAST2,1,84,true,0,1800000,464750,635750,208.0-34.0,104.0-120.0,null,7,1
3-MAX-FAST2,1,172,true,369750,2769750,580250,643750,56.0-98.0,64.0-120.0,null,16,1
3-MAX-FAST2,0,89,false,0,2400000,513000,670750,208.0-38.0,208.0-38.0,88,2,0
3-MAX-FAST2,0,108,false,0,3600000,308750,690750,88.0-48.0,88.0-48.0,105,1,0
3-MAX-FAST2,0,175,false,369750,2769750,453000,700500,56.0-98.0,56.0-98.0,173,5,0
3-MAX-FAST2,0,92,false,0,2400000,247750,700500,208.0-34.0,208.0-34.0,86,8,0
3-MAX-FAST2,1,88,true,0,2400000,582000,773000,208.0-38.0,56.0-120.0,null,10,1
