EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
inf-MAX-FAST-LARGE-TTL1,1,39,true,0,2400000,61750,461500,202.0-114.0,104.0-120.0,null,17,1
inf-MAX-FAST-LARGE-TTL1,1,19,true,0,3000000,111250,473500,82.0-74.0,84.0-120.0,null,10,1
inf-MAX-FAST-LARGE-TTL1,1,6,true,0,3000000,98000,476500,82.0-44.0,128.0-120.0,null,18,1
inf-MAX-FAST-LARGE-TTL1,1,27,true,0,1800000,89250,485250,160.0-18.0,40.0-48.0,null,1,1
inf-MAX-FAST-LARGE-TTL1,1,28,true,0,3000000,396500,763750,160.0-18.0,78.0-24.0,null,4,1
inf-MAX-FAST-LARGE-TTL1,0,3,false,0,3600000,119750,796250,204.0-64.0,204.0-64.0,2,15,0
inf-MAX-FAST-LARGE-TTL1,1,25,true,0,3000000,468750,812250,108.0-98.0,124.0-120.0,null,14,1
inf-MAX-FAST-LARGE-TTL1,0,26,false,0,3000000,96750,833250,108.0-98.0,108.0-98.0,25,13,0
inf-MAX-FAST-LARGE-TTL1,1,1,true,0,3600000,439250,836500,204.0-68.0,132.0-120.0,null,7,1
inf-MAX-FAST-LARGE-TTL1,0,24,false,0,1800000,61500,845750,82.0-78.0,82.0-78.0,17,11,0
inf-MAX-FAST-LARGE-TTL1,1,17,true,0,1800000,505500,902750,82.0-78.0,168.0-120.0,null,9,1
inf-MAX-FAST-LARGE-TTL1,1,2,true,0,3600000,431750,935500,204.0-64.0,100.0-120.0,null,2,1
inf-MAX-FAST-LARGE-TTL1,1,36,true,0,2400000,787500,1164750,148.0-44.0,144.0-120.0,null,0,1
inf-MAX-FAST-LARGE-TTL1,0,38,false,0,2400000,477500,1176750,148.0-44.0,148.0-44.0,36,19,0
inf-MAX-FAST-LARGE-TTL1,1,29,true,0,1800000,1015250,1351250,160.0-18.0,126.0-38.0,null,10,1
inf-MAX-FAST-LARGE-TTL1,0,5,false,0,1800000,762500,1541250,204.0-68.0,204.0-68.0,0,6,0
inf-MAX-FAST-LARGE-TTL1,0,37,false,0,2400000,109000,1544250,148.0-44.0,148.0-44.0,36,5,0
inf-MAX-FAST-LARGE-TTL1,1,0,true,0,1800000,1184750,1607000,204.0-68.0,76.0-120.0,null,4,1
inf-MAX-FAST-LARGE-TTL1,0,43,false,0,1800000,1162500,1841500,202.0-114.0,202.0-114.0,40,18,0
inf-MAX-FAST-LARGE-TTL1,0,4,false,0,3600000,86500,1905750,204.0-68.0,204.0-68.0,1,8,0
inf-MAX-FAST-LARGE-TTL1,0,238,false,845750,4445750,1058750,1909500,172.0-58.0,172.0-58.0,237,3,0
inf-MAX-FAST-LARGE-TTL1,1,40,true,0,1800000,1479500,1911750,202.0-114.0,60.0-120.0,null,11,1
inf-MAX-FAST-LARGE-TTL1,1,237,true,845750,4445750,1545000,1956000,172.0-58.0,80.0-120.0,null,19,1
inf-MAX-FAST-LARGE-TTL1,1,30,true,0,3600000,1598500,1958250,160.0-18.0,88.0-38.0,null,15,1
inf-MAX-FAST-LARGE-TTL1,1,16,true,0,2400000,1532250,2001500,82.0-74.0,184.0-120.0,null,14,1
inf-MAX-FAST-LARGE-TTL1,0,42,false,0,1800000,822750,2204750,202.0-114.0,202.0-114.0,40,12,0
inf-MAX-FAST-LARGE-TTL1,1,332,true,1711750,3511750,1912250,2308250,176.0-18.0,78.0-54.0,null,6,1
inf-MAX-FAST-LARGE-TTL1,1,260,true,1265000,3065000,2020000,2352250,136.0-18.0,122.0-44.0,null,2,1
inf-MAX-FAST-LARGE-TTL1,0,250,false,861750,2661750,1629500,2420250,160.0-94.0,160.0-94.0,248,1,0
inf-MAX-FAST-LARGE-TTL1,1,248,true,861750,2661750,2073750,2422250,160.0-94.0,160.0-120.0,null,5,1
inf-MAX-FAST-LARGE-TTL1,0,23,false,0,2400000,1838750,2503500,82.0-74.0,82.0-74.0,18,10,0
inf-MAX-FAST-LARGE-TTL1,1,18,true,0,2400000,2154500,2539250,82.0-74.0,168.0-120.0,null,9,1
inf-MAX-FAST-LARGE-TTL1,0,41,false,0,1800000,513250,2569250,202.0-114.0,202.0-114.0,40,16,0
inf-MAX-FAST-LARGE-TTL1,0,265,false,1394500,3194500,1569500,2600000,180.0-88.0,180.0-88.0,264,0,0
inf-MAX-FAST-LARGE-TTL1,1,264,true,1394500,3194500,2235500,2635250,180.0-88.0,84.0-120.0,null,8,1
inf-MAX-FAST-LARGE-TTL1,1,236,true,845750,3845750,2215000,2656000,172.0-54.0,88.0-120.0,null,4,1
inf-MAX-FAST-LARGE-TTL1,1,349,true,1905750,5505750,2325500,2712750,84.0-18.0,136.0-74.0,null,15,1
inf-MAX-FAST-LARGE-TTL1,0,249,false,861750,2661750,1320000,2800250,160.0-94.0,160.0-94.0,248,7,0
inf-MAX-FAST-LARGE-TTL1,0,21,false,0,2400000,1184250,2872000,82.0-74.0,82.0-74.0,18,13,0
inf-MAX-FAST-LARGE-TTL1,1,334,true,1711750,5311750,2572500,2968500,176.0-18.0,106.0-74.0,null,14,1
inf-MAX-FAST-LARGE-TTL1,1,350,true,1905750,4305750,2642750,3030000,84.0-18.0,160.0-38.0,null,19,1
inf-MAX-FAST-LARGE-TTL1,1,333,true,1711750,4711750,2252250,3042750,176.0-18.0,88.0-104.0,null,18,1
inf-MAX-FAST-LARGE-TTL1,1,261,true,1265000,4265000,2674250,3101750,136.0-18.0,108.0-84.0,null,6,1
inf-MAX-FAST-LARGE-TTL1,1,400,true,2342500,5342500,2685500,3130250,64.0-18.0,170.0-104.0,null,12,1
inf-MAX-FAST-LARGE-TTL1,1,373,true,2001500,4401500,2733500,3153750,124.0-44.0,132.0-120.0,null,3,1
inf-MAX-FAST-LARGE-TTL1,1,351,true,1905750,4905750,2959750,3329500,84.0-18.0,36.0-78.0,null,10,1
inf-MAX-FAST-LARGE-TTL1,0,20,false,0,2400000,859000,3329500,82.0-74.0,82.0-74.0,18,17,0
inf-MAX-FAST-LARGE-TTL1,1,335,true,1711750,4111750,2978500,3403250,176.0-18.0,28.0-54.0,null,0,1
inf-MAX-FAST-LARGE-TTL1,1,492,true,2872000,6472000,2976500,3462750,146.0-84.0,132.0-120.0,null,11,1
inf-MAX-FAST-LARGE-TTL1,1,469,true,2712750,4512750,3121000,3537000,86.0-24.0,172.0-120.0,null,15,1
inf-MAX-FAST-LARGE-TTL1,1,468,true,2712750,5112750,3195000,3586000,86.0-28.0,56.0-120.0,null,7,1
inf-MAX-FAST-LARGE-TTL1,1,421,true,2420250,6020250,3345500,3729000,108.0-74.0,48.0-120.0,null,4,1
inf-MAX-FAST-LARGE-TTL1,1,401,true,2342500,5342500,3015500,3751250,64.0-18.0,100.0-74.0,null,9,1
inf-MAX-FAST-LARGE-TTL1,1,374,true,2001500,5601500,3397500,3784750,124.0-44.0,184.0-120.0,null,16,1
inf-MAX-FAST-LARGE-TTL1,0,376,false,2001500,5601500,3089000,3787750,124.0-44.0,124.0-44.0,374,2,0
inf-MAX-FAST-LARGE-TTL1,1,402,true,2342500,5942500,3418750,3846000,64.0-18.0,182.0-64.0,null,18,1
inf-MAX-FAST-LARGE-TTL1,1,491,true,2872000,5872000,3480000,3946000,146.0-84.0,56.0-120.0,null,12,1
inf-MAX-FAST-LARGE-TTL1,1,513,true,3152000,6152000,3570000,4002250,100.0-18.0,202.0-88.0,null,3,1
