EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
inf-MAX-FAST-LARGE-TTL2,1,101,true,0,3000000,72750,431250,184.0-98.0,120.0-120.0,null,1,1
inf-MAX-FAST-LARGE-TTL2,1,89,true,0,3600000,100750,493500,172.0-18.0,128.0-58.0,null,4,1
inf-MAX-FAST-LARGE-TTL2,1,88,true,0,3600000,173000,516500,96.0-18.0,84.0-44.0,null,17,1
inf-MAX-FAST-LARGE-TTL2,1,96,true,0,2400000,485500,854000,40.0-54.0,80.0-120.0,null,9,1
inf-MAX-FAST-LARGE-TTL2,1,90,true,0,2400000,649500,1073000,172.0-18.0,38.0-78.0,null,19,1
inf-MAX-FAST-LARGE-TTL2,1,93,true,0,3000000,870250,1246250,40.0-58.0,60.0-120.0,null,18,1
inf-MAX-FAST-LARGE-TTL2,0,104,false,0,1800000,647500,1322250,184.0-98.0,184.0-98.0,102,12,0
inf-MAX-FAST-LARGE-TTL2,1,91,true,0,2400000,963000,1327750,172.0-18.0,208.0-58.0,null,16,1
inf-MAX-FAST-LARGE-TTL2,1,100,true,0,3600000,956500,1332500,184.0-94.0,132.0-120.0,null,7,1
inf-MAX-FAST-LARGE-TTL2,1,102,true,0,1800000,953250,1334250,184.0-98.0,108.0-120.0,null,4,1
inf-MAX-FAST-LARGE-TTL2,1,72,true,0,1800000,842500,1443000,40.0-48.0,184.0-120.0,null,10,1
inf-MAX-FAST-LARGE-TTL2,1,199,true,863750,2663750,999750,1554000,86.0-24.0,60.0-120.0,null,5,1
inf-MAX-FAST-LARGE-TTL2,1,70,true,0,3000000,1157500,1579750,40.0-48.0,124.0-120.0,null,15,1
inf-MAX-FAST-LARGE-TTL2,1,95,true,0,3000000,1235000,1586000,40.0-54.0,52.0-120.0,null,1,1
inf-MAX-FAST-LARGE-TTL2,1,92,true,0,3000000,1465250,1876250,172.0-18.0,38.0-58.0,null,14,1
inf-MAX-FAST-LARGE-TTL2,1,71,true,0,3000000,1467500,1995250,40.0-48.0,172.0-120.0,null,3,1
inf-MAX-FAST-LARGE-TTL2,0,75,false,0,3000000,368500,2149500,40.0-48.0,40.0-48.0,73,11,0
inf-MAX-FAST-LARGE-TTL2,1,245,true,1380250,4380250,1737500,2150750,144.0-18.0,64.0-54.0,null,9,1
inf-MAX-FAST-LARGE-TTL2,1,73,true,0,3000000,1787500,2217250,40.0-48.0,136.0-120.0,null,13,1
inf-MAX-FAST-LARGE-TTL2,0,99,false,0,3600000,1543250,2244250,40.0-54.0,40.0-54.0,94,17,0
inf-MAX-FAST-LARGE-TTL2,1,94,true,0,3600000,1857750,2268750,40.0-54.0,148.0-120.0,null,18,1
inf-MAX-FAST-LARGE-TTL2,0,74,false,0,3000000,64250,2510250,40.0-48.0,40.0-48.0,73,0,0
inf-MAX-FAST-LARGE-TTL2,1,284,true,1744500,4744500,2218250,2585500,64.0-18.0,106.0-44.0,null,15,1
inf-MAX-FAST-LARGE-TTL2,0,98,false,0,3000000,875000,2592250,40.0-54.0,40.0-54.0,95,2,0
inf-MAX-FAST-LARGE-TTL2,0,288,false,1751750,3551750,1991000,2665750,34.0-38.0,34.0-38.0,287,1,0
inf-MAX-FAST-LARGE-TTL2,1,246,true,1380250,3180250,2336000,2680750,144.0-18.0,172.0-54.0,null,14,1
inf-MAX-FAST-LARGE-TTL2,1,287,true,1751750,3551750,2300250,2710000,34.0-38.0,100.0-120.0,null,10,1
inf-MAX-FAST-LARGE-TTL2,0,204,false,863750,3263750,2067000,2734500,86.0-28.0,86.0-28.0,197,5,0
inf-MAX-FAST-LARGE-TTL2,1,197,true,863750,3263750,2385500,2791500,86.0-28.0,128.0-120.0,null,7,1
inf-MAX-FAST-LARGE-TTL2,0,202,false,863750,2663750,1987750,2819250,86.0-24.0,86.0-24.0,198,16,0
