EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
1-CONS-REDUCED-SPEED2,1,194,true,0,2400000,175750,331500,76.0-18.0,30.0-64.0,null,6,1
1-CONS-REDUCED-SPEED2,1,216,true,0,1800000,194750,343750,130.0-108.0,52.0-120.0,null,14,1
1-CONS-REDUCED-SPEED2,1,190,true,0,2400000,219750,366500,168.0-18.0,208.0-74.0,null,18,1
1-CONS-REDUCED-SPEED2,1,215,true,0,2400000,276750,398750,130.0-104.0,96.0-120.0,null,10,1
1-CONS-REDUCED-SPEED2,1,213,true,0,2400000,286500,471500,152.0-18.0,132.0-104.0,null,1,1
1-CONS-REDUCED-SPEED2,1,217,true,0,2400000,386750,495250,130.0-108.0,160.0-120.0,null,0,1
1-CONS-REDUCED-SPEED2,1,200,true,0,1800000,381500,508000,32.0-94.0,88.0-120.0,null,5,1
1-CONS-REDUCED-SPEED2,1,195,true,0,1800000,390500,591250,76.0-18.0,206.0-24.0,null,19,1
1-CONS-REDUCED-SPEED2,1,191,true,0,3600000,420750,623750,168.0-18.0,28.0-28.0,null,8,1
1-CONS-REDUCED-SPEED2,1,196,true,0,2400000,597250,782250,76.0-18.0,172.0-44.0,null,6,1
1-CONS-REDUCED-SPEED2,1,201,true,0,2400000,531250,785750,32.0-94.0,176.0-120.0,null,7,1
1-CONS-REDUCED-SPEED2,1,192,true,0,3600000,593750,790000,168.0-18.0,52.0-34.0,null,18,1
1-CONS-REDUCED-SPEED2,1,244,true,591250,2991250,663250,794000,28.0-84.0,72.0-120.0,null,9,1
1-CONS-REDUCED-SPEED2,1,214,true,0,3000000,817500,935000,130.0-108.0,72.0-120.0,null,10,1
1-CONS-REDUCED-SPEED2,0,219,false,0,3000000,661750,939250,130.0-108.0,130.0-108.0,214,4,0
1-CONS-REDUCED-SPEED2,1,197,true,0,1800000,792000,952250,76.0-18.0,54.0-108.0,null,3,1
1-CONS-REDUCED-SPEED2,1,193,true,0,1800000,888250,1046250,168.0-18.0,108.0-68.0,null,16,1
1-CONS-REDUCED-SPEED2,1,271,true,741000,3741000,898250,1069750,108.0-18.0,126.0-94.0,null,8,1
1-CONS-REDUCED-SPEED2,1,270,true,741000,3141000,965750,1121500,124.0-18.0,106.0-84.0,null,0,1
1-CONS-REDUCED-SPEED2,1,272,true,741000,3741000,1047750,1250250,108.0-18.0,122.0-58.0,null,12,1
1-CONS-REDUCED-SPEED2,1,314,true,935000,3935000,1086750,1355000,208.0-24.0,128.0-120.0,null,11,1
