EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,145,true,0,1800000,46500,172250,102.0-94.0,52.0-120.0,null,0,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,127,true,0,1800000,89500,179250,172.0-44.0,180.0-120.0,null,17,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,131,true,0,1800000,87750,227500,78.0-54.0,184.0-120.0,null,14,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,152,true,0,3600000,160000,256000,132.0-38.0,124.0-120.0,null,8,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,135,false,0,3000000,74500,257500,156.0-88.0,156.0-88.0,134,2,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,153,true,0,2400000,85500,263500,132.0-38.0,60.0-120.0,null,6,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,134,true,0,3000000,163000,280250,156.0-88.0,88.0-120.0,null,9,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,129,false,0,3600000,100750,284500,172.0-44.0,172.0-44.0,128,7,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,159,true,0,3600000,147750,285250,112.0-34.0,100.0-120.0,null,3,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,155,false,0,3600000,100500,287500,132.0-34.0,132.0-34.0,154,13,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,154,true,0,3600000,193500,304500,132.0-34.0,124.0-120.0,null,4,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,126,true,0,1800000,245000,352250,172.0-44.0,160.0-120.0,null,12,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,128,true,0,3600000,190000,357250,172.0-44.0,72.0-120.0,null,10,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,143,true,0,2400000,329750,387000,102.0-94.0,104.0-120.0,null,2,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,158,true,0,3600000,287000,418000,112.0-34.0,88.0-120.0,null,1,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,138,false,0,1800000,235750,437750,156.0-84.0,156.0-84.0,133,16,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,133,true,0,1800000,345750,458000,156.0-84.0,104.0-120.0,null,17,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,137,false,0,1800000,116000,534000,156.0-84.0,156.0-84.0,133,19,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,151,true,0,3600000,419000,545000,132.0-38.0,172.0-120.0,null,0,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,160,true,0,3000000,479000,587500,112.0-34.0,100.0-120.0,null,8,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,132,false,0,2400000,399000,615250,78.0-54.0,78.0-54.0,130,6,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,130,true,0,2400000,523500,625750,78.0-54.0,76.0-120.0,null,4,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,136,false,0,1800000,72750,628500,156.0-84.0,156.0-84.0,133,15,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,150,false,0,1800000,528750,669000,102.0-98.0,102.0-98.0,144,10,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,144,true,0,1800000,595000,679750,102.0-94.0,52.0-120.0,null,3,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,215,true,334500,3334500,613750,728500,88.0-84.0,184.0-120.0,null,1,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,149,false,0,1800000,450000,792250,102.0-98.0,102.0-98.0,144,7,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,217,false,334500,3334500,512000,847750,88.0-84.0,88.0-84.0,215,2,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,214,true,334500,3334500,771250,853500,88.0-84.0,84.0-120.0,null,14,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,267,true,628500,3028500,757000,866750,84.0-18.0,124.0-38.0,null,15,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,147,false,0,1800000,228000,883000,102.0-98.0,102.0-98.0,144,11,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,216,false,334500,3334500,430000,953750,88.0-84.0,88.0-84.0,215,9,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,157,true,0,2400000,852750,963750,112.0-34.0,152.0-120.0,null,4,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,146,false,0,1800000,91500,977500,102.0-98.0,102.0-98.0,144,5,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,268,true,628500,3028500,899000,1005000,84.0-18.0,112.0-68.0,null,16,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,307,true,822750,3822750,993000,1080250,172.0-48.0,176.0-120.0,null,3,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,247,true,534000,2934000,1024000,1095000,184.0-94.0,172.0-120.0,null,11,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,308,false,822750,4422750,921750,1153250,172.0-44.0,172.0-44.0,306,10,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,363,true,1005000,3405000,1081500,1195000,148.0-18.0,76.0-64.0,null,15,1
1-MAX-FAST+PICKUP-HEUR-FACTOR3,0,167,false,0,3600000,1020500,1219250,112.0-34.0,112.0-34.0,156,0,0
1-MAX-FAST+PICKUP-HEUR-FACTOR3,1,306,true,822750,4422750,1058750,1226000,172.0-44.0,72.0-120.0,null,14,1
