EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
inf-MAX-FAST1,1,71,true,0,1800000,67750,237000,72.0-18.0,84.0-38.0,null,9,1
inf-MAX-FAST1,1,90,true,0,3600000,123750,279750,198.0-24.0,96.0-120.0,null,15,1
inf-MAX-FAST1,1,89,true,0,3600000,143000,291500,198.0-24.0,144.0-120.0,null,7,1
inf-MAX-FAST1,0,91,false,0,3600000,96500,298750,198.0-24.0,198.0-24.0,89,11,0
inf-MAX-FAST1,1,87,true,0,2400000,204250,337750,198.0-24.0,168.0-120.0,null,12,1
inf-MAX-FAST1,1,80,true,0,1800000,49000,342000,52.0-18.0,130.0-64.0,null,13,1
inf-MAX-FAST1,0,70,false,0,2400000,90500,361000,82.0-94.0,82.0-94.0,69,8,0
inf-MAX-FAST1,1,62,true,0,3000000,228000,372750,86.0-34.0,180.0-120.0,null,14,1
inf-MAX-FAST1,1,69,true,0,2400000,266500,378750,82.0-94.0,184.0-120.0,null,5,1
inf-MAX-FAST1,1,81,true,0,3000000,317000,530000,52.0-18.0,194.0-88.0,null,16,1
inf-MAX-FAST1,0,67,false,0,2400000,324000,542750,86.0-34.0,86.0-34.0,63,19,0
inf-MAX-FAST1,1,234,true,337750,3937750,410750,558000,154.0-74.0,52.0-120.0,null,7,1
inf-MAX-FAST1,1,82,true,0,3600000,360750,574250,52.0-18.0,126.0-48.0,null,1,1
inf-MAX-FAST1,1,63,true,0,2400000,463500,590750,86.0-34.0,56.0-120.0,null,11,1
inf-MAX-FAST1,1,72,true,0,3000000,479500,615500,72.0-18.0,158.0-78.0,null,15,1
inf-MAX-FAST1,1,260,true,372750,2772750,501250,618500,26.0-94.0,136.0-120.0,null,9,1
inf-MAX-FAST1,1,73,true,0,2400000,526250,618500,72.0-18.0,26.0-68.0,null,13,1
inf-MAX-FAST1,0,92,false,0,3600000,494000,651750,198.0-28.0,198.0-28.0,88,2,0
inf-MAX-FAST1,0,65,false,0,2400000,147250,662000,86.0-34.0,86.0-34.0,63,17,0
inf-MAX-FAST1,1,68,true,0,3000000,587750,705000,64.0-18.0,84.0-78.0,null,14,1
inf-MAX-FAST1,1,259,true,372750,2772750,639500,711750,26.0-94.0,64.0-120.0,null,8,1
inf-MAX-FAST1,1,74,true,0,1800000,599750,737750,72.0-18.0,104.0-98.0,null,5,1
inf-MAX-FAST1,1,83,true,0,2400000,667000,740500,52.0-18.0,54.0-38.0,null,3,1
inf-MAX-FAST1,1,88,true,0,3600000,557250,745750,198.0-24.0,52.0-120.0,null,18,1
inf-MAX-FAST1,0,64,false,0,2400000,87500,756500,86.0-34.0,86.0-34.0,63,10,0
inf-MAX-FAST1,1,313,true,524500,4124500,694000,761250,48.0-18.0,32.0-58.0,null,1,1
inf-MAX-FAST1,0,237,false,337750,3337750,447750,781000,154.0-74.0,154.0-74.0,235,4,0
inf-MAX-FAST1,1,235,true,337750,3337750,692500,843000,154.0-74.0,80.0-120.0,null,19,1
inf-MAX-FAST1,1,233,true,337750,3337750,789000,873750,154.0-78.0,172.0-120.0,null,11,1
inf-MAX-FAST1,0,238,false,337750,3337750,742750,884250,154.0-78.0,154.0-78.0,233,7,0
inf-MAX-FAST1,0,265,false,372750,2172750,676000,938500,26.0-94.0,26.0-94.0,261,16,0
inf-MAX-FAST1,1,261,true,372750,2172750,846500,963750,26.0-94.0,136.0-120.0,null,8,1
inf-MAX-FAST1,1,314,true,524500,3524500,875000,969750,48.0-18.0,38.0-108.0,null,5,1
inf-MAX-FAST1,1,327,true,587750,2987750,908750,1016000,96.0-18.0,78.0-104.0,null,9,1
inf-MAX-FAST1,0,263,false,372750,2172750,572750,1057750,26.0-94.0,26.0-94.0,261,0,0
inf-MAX-FAST1,1,370,true,651750,2451750,923750,1073500,208.0-84.0,72.0-120.0,null,3,1
inf-MAX-FAST1,1,328,true,587750,2987750,990250,1075000,96.0-18.0,32.0-38.0,null,7,1
inf-MAX-FAST1,0,326,false,573250,3573250,721500,1091000,176.0-38.0,176.0-38.0,325,15,0
inf-MAX-FAST1,1,325,true,573250,3573250,971750,1097750,176.0-38.0,128.0-120.0,null,18,1
inf-MAX-FAST1,0,398,false,756500,2556500,881250,1144500,154.0-44.0,154.0-44.0,395,12,0
inf-MAX-FAST1,1,395,true,756500,2556500,1022750,1176250,154.0-44.0,80.0-120.0,null,11,1
inf-MAX-FAST1,1,396,true,756500,3156500,1112250,1205750,154.0-48.0,156.0-120.0,null,4,1
inf-MAX-FAST1,1,446,true,1057750,4057750,1057750,1233750,26.0-94.0,176.0-120.0,null,0,1
inf-MAX-FAST1,0,375,false,651750,2451750,990000,1238000,208.0-84.0,208.0-84.0,369,17,0
inf-MAX-FAST1,0,397,false,756500,2556500,837500,1266000,154.0-44.0,154.0-44.0,395,10,0
inf-MAX-FAST1,0,426,false,938500,2738500,1094750,1271500,206.0-64.0,206.0-64.0,422,8,0
inf-MAX-FAST1,1,329,true,587750,4187750,1106750,1290750,96.0-18.0,146.0-108.0,null,16,1
inf-MAX-FAST1,0,374,false,651750,2451750,888250,1312000,208.0-84.0,208.0-84.0,370,6,0
inf-MAX-FAST1,1,369,true,651750,2451750,1164000,1313750,208.0-84.0,72.0-120.0,null,19,1
inf-MAX-FAST1,1,422,true,938500,2738500,1177000,1325500,206.0-64.0,96.0-120.0,null,5,1
inf-MAX-FAST1,1,330,true,587750,4187750,1219750,1358250,96.0-18.0,206.0-58.0,null,7,1
inf-MAX-FAST1,0,373,false,651750,2451750,836000,1388500,208.0-84.0,208.0-84.0,370,14,0
inf-MAX-FAST1,0,372,false,651750,2451750,799500,1463750,208.0-84.0,208.0-84.0,370,13,0
inf-MAX-FAST1,0,424,false,938500,4538500,1142500,1482250,206.0-68.0,206.0-68.0,423,1,0
inf-MAX-FAST1,1,421,true,938500,3938500,1316250,1489750,206.0-68.0,60.0-120.0,null,8,1
inf-MAX-FAST1,1,331,true,587750,3587750,1424250,1494000,96.0-18.0,104.0-38.0,null,12,1
inf-MAX-FAST1,1,517,true,1290750,3090750,1391250,1497250,126.0-28.0,136.0-120.0,null,9,1
inf-MAX-FAST1,1,423,true,938500,4538500,1355750,1565750,206.0-68.0,104.0-120.0,null,10,1
inf-MAX-FAST1,0,371,false,651750,2451750,735250,1573750,208.0-84.0,208.0-84.0,370,2,0
inf-MAX-FAST1,1,565,true,1358250,3758250,1461750,1579000,132.0-18.0,174.0-84.0,null,7,1
inf-MAX-FAST1,1,566,true,1358250,4358250,1542000,1650500,132.0-18.0,160.0-84.0,null,14,1
inf-MAX-FAST1,1,447,true,1057750,4057750,1467250,1674250,154.0-94.0,60.0-120.0,null,18,1
inf-MAX-FAST1,0,450,false,1057750,3457750,1578250,1706750,154.0-94.0,154.0-94.0,448,1,0
inf-MAX-FAST1,1,448,true,1057750,3457750,1621000,1725750,154.0-94.0,100.0-120.0,null,12,1
inf-MAX-FAST1,1,567,true,1358250,3158250,1617250,1758250,132.0-18.0,58.0-94.0,null,13,1
inf-MAX-FAST1,0,449,false,1057750,3457750,1427000,1802500,154.0-94.0,154.0-94.0,448,6,0
inf-MAX-FAST1,1,568,true,1358250,4358250,1696250,1808500,132.0-18.0,206.0-28.0,null,7,1
inf-MAX-FAST1,1,467,true,1143250,4743250,1451000,1876750,58.0-34.0,124.0-120.0,null,4,1
inf-MAX-FAST1,1,708,true,1717000,3517000,1820000,1947250,60.0-68.0,132.0-120.0,null,16,1
inf-MAX-FAST1,1,569,true,1358250,3158250,1888500,2000750,132.0-18.0,150.0-68.0,null,18,1
inf-MAX-FAST1,1,707,true,1717000,4117000,1899000,2013750,60.0-68.0,112.0-120.0,null,0,1
inf-MAX-FAST1,0,617,false,1489750,4489750,1797500,2015500,198.0-74.0,198.0-74.0,613,5,0
inf-MAX-FAST1,1,613,true,1489750,4489750,1874750,2057000,198.0-74.0,56.0-120.0,null,6,1
inf-MAX-FAST1,1,466,true,1143250,4743250,1926250,2095500,58.0-34.0,112.0-120.0,null,12,1
inf-MAX-FAST1,0,616,false,1489750,4489750,1735750,2098250,198.0-74.0,198.0-74.0,613,10,0
inf-MAX-FAST1,0,472,false,1143250,2943250,1826750,2130750,58.0-34.0,58.0-34.0,468,17,0
inf-MAX-FAST1,1,468,true,1143250,2943250,2001750,2157250,58.0-34.0,64.0-120.0,null,2,1
inf-MAX-FAST1,1,516,true,1290750,3690750,2036750,2162750,126.0-24.0,132.0-120.0,null,4,1
inf-MAX-FAST1,0,615,false,1489750,4489750,1672000,2193750,198.0-74.0,198.0-74.0,613,19,0
inf-MAX-FAST1,0,519,false,1290750,3690750,1761000,2211250,126.0-24.0,126.0-24.0,518,8,0
inf-MAX-FAST1,0,470,false,1143250,2943250,1392750,2223250,58.0-34.0,58.0-34.0,468,11,0
inf-MAX-FAST1,1,705,true,1717000,4117000,2175250,2260000,60.0-68.0,64.0-120.0,null,5,1
inf-MAX-FAST1,0,614,false,1489750,4489750,1617000,2288250,198.0-74.0,198.0-74.0,613,9,0
inf-MAX-FAST1,1,518,true,1290750,3690750,2125750,2299250,126.0-24.0,64.0-120.0,null,14,1
inf-MAX-FAST1,0,469,false,1143250,2943250,1265500,2317750,58.0-34.0,58.0-34.0,468,3,0
inf-MAX-FAST1,0,711,false,1717000,5317000,2089250,2337000,60.0-68.0,60.0-68.0,706,18,0
inf-MAX-FAST1,1,818,true,2107500,3907500,2225250,2352500,150.0-34.0,120.0-120.0,null,12,1
inf-MAX-FAST1,1,706,true,1717000,5317000,2258000,2352750,60.0-68.0,80.0-120.0,null,10,1
inf-MAX-FAST1,0,515,false,1237750,3637750,2182250,2355000,174.0-44.0,174.0-44.0,514,0,0
inf-MAX-FAST1,1,514,true,1237750,3637750,2260500,2436500,174.0-44.0,88.0-120.0,null,6,1
inf-MAX-FAST1,1,630,true,1526500,3926500,2339000,2440000,102.0-84.0,80.0-120.0,null,4,1
inf-MAX-FAST1,0,710,false,1717000,5317000,1973000,2455000,60.0-68.0,60.0-68.0,706,7,0
inf-MAX-FAST1,1,843,true,2193750,3993750,2367750,2510000,196.0-24.0,180.0-120.0,null,11,1
inf-MAX-FAST1,0,709,false,1717000,4117000,1862750,2547000,60.0-68.0,60.0-68.0,707,1,0
inf-MAX-FAST1,1,847,true,2193750,3993750,2368000,2560250,196.0-24.0,60.0-120.0,null,9,1
inf-MAX-FAST1,0,632,false,1526500,3926500,2241500,2574750,102.0-84.0,102.0-84.0,630,17,0
inf-MAX-FAST1,1,844,true,2193750,5193750,2420500,2585250,196.0-24.0,112.0-120.0,null,2,1
inf-MAX-FAST1,1,629,true,1526500,3926500,2487250,2598250,102.0-84.0,48.0-120.0,null,0,1
inf-MAX-FAST1,1,845,true,2193750,4593750,2460000,2630500,196.0-24.0,96.0-120.0,null,3,1
inf-MAX-FAST1,0,631,false,1526500,3926500,2185750,2701250,102.0-84.0,102.0-84.0,630,16,0
inf-MAX-FAST1,1,784,true,1964000,4364000,2663750,2799750,172.0-18.0,60.0-44.0,null,18,1
inf-MAX-FAST1,1,884,true,2316500,5916500,2664500,2820500,204.0-114.0,52.0-120.0,null,14,1
inf-MAX-FAST1,1,882,true,2316500,5316500,2715500,2871500,204.0-114.0,52.0-120.0,null,1,1
inf-MAX-FAST1,0,824,false,2130750,3930750,2592250,2886500,198.0-34.0,198.0-34.0,822,5,0
inf-MAX-FAST1,1,785,true,1964000,4964000,2731750,2891500,172.0-18.0,30.0-64.0,null,17,1
inf-MAX-FAST1,0,852,false,2193750,4593750,2767250,2927500,196.0-28.0,196.0-28.0,846,2,0
