EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
1-max-fast-more-ants1,1,36,true,0,1800000,121750,207750,60.0-54.0,80.0-120.0,null,15,1
1-max-fast-more-ants1,1,0,true,0,3600000,92750,220000,144.0-18.0,100.0-98.0,null,4,1
1-max-fast-more-ants1,1,45,true,0,3600000,88750,237000,30.0-78.0,120.0-120.0,null,11,1
1-max-fast-more-ants1,1,41,true,0,3000000,211250,286000,30.0-74.0,52.0-120.0,null,12,1
1-max-fast-more-ants1,1,31,true,0,2400000,203250,301750,98.0-48.0,124.0-120.0,null,1,1
1-max-fast-more-ants1,1,18,true,0,3600000,249750,360750,202.0-84.0,148.0-120.0,null,6,1
1-max-fast-more-ants1,1,19,true,0,3000000,397500,507500,202.0-84.0,172.0-120.0,null,3,1
1-max-fast-more-ants1,1,3,true,0,3600000,405750,511750,74.0-84.0,156.0-120.0,null,19,1
1-max-fast-more-ants1,1,42,true,0,3000000,452750,570000,30.0-74.0,120.0-120.0,null,15,1
1-max-fast-more-ants1,1,1,true,0,1800000,470000,588500,74.0-84.0,176.0-120.0,null,18,1
1-max-fast-more-ants1,1,29,true,0,2400000,517000,608000,98.0-48.0,112.0-120.0,null,6,1
1-max-fast-more-ants1,0,34,false,0,1800000,419750,674000,98.0-48.0,98.0-48.0,30,9,0
1-max-fast-more-ants1,1,43,true,0,1800000,571750,699000,30.0-74.0,136.0-120.0,null,17,1
1-max-fast-more-ants1,1,30,true,0,1800000,600000,703500,98.0-48.0,84.0-120.0,null,4,1
1-max-fast-more-ants1,0,33,false,0,1800000,304750,757500,98.0-48.0,98.0-48.0,30,2,0
1-max-fast-more-ants1,0,47,false,0,3600000,363750,802000,30.0-74.0,30.0-74.0,44,5,0
1-max-fast-more-ants1,1,16,true,0,3000000,646500,807500,202.0-84.0,84.0-120.0,null,1,1
1-max-fast-more-ants1,1,44,true,0,3600000,707500,817250,30.0-74.0,108.0-120.0,null,19,1
1-max-fast-more-ants1,0,32,false,0,2400000,100500,856250,98.0-48.0,98.0-48.0,31,16,0
1-max-fast-more-ants1,0,23,false,0,3000000,545000,862000,202.0-84.0,202.0-84.0,17,12,0
1-max-fast-more-ants1,1,17,true,0,3000000,731000,914750,202.0-84.0,112.0-120.0,null,3,1
1-max-fast-more-ants1,0,22,false,0,3000000,333500,955250,202.0-84.0,202.0-84.0,19,8,0
1-max-fast-more-ants1,0,317,false,703500,3703500,796250,991500,204.0-98.0,204.0-98.0,316,6,0
1-max-fast-more-ants1,1,316,true,703500,3703500,870000,1001000,204.0-98.0,72.0-120.0,null,18,1
1-max-fast-more-ants1,1,318,true,704500,4304500,868000,1002750,56.0-18.0,124.0-94.0,null,15,1
1-max-fast-more-ants1,1,342,true,796750,3196750,956750,1007750,174.0-108.0,176.0-120.0,null,1,1
1-max-fast-more-ants1,1,2,true,0,2400000,957250,1030750,74.0-84.0,104.0-120.0,null,17,1
1-max-fast-more-ants1,0,10,false,0,2400000,798750,1044250,74.0-84.0,74.0-84.0,2,9,0
1-max-fast-more-ants1,0,20,false,0,3000000,122000,1053250,202.0-84.0,202.0-84.0,19,13,0
1-max-fast-more-ants1,1,352,true,821750,3221750,989000,1057500,128.0-18.0,100.0-48.0,null,4,1
1-max-fast-more-ants1,1,420,true,914750,4514750,971000,1093250,108.0-44.0,176.0-120.0,null,16,1
1-max-fast-more-ants1,1,319,true,704500,4304500,954500,1109250,56.0-18.0,176.0-74.0,null,5,1
1-max-fast-more-ants1,0,9,false,0,2400000,712250,1133250,74.0-84.0,74.0-84.0,2,7,0
1-max-fast-more-ants1,1,341,true,796750,2596750,1085250,1156250,174.0-104.0,172.0-120.0,null,6,1
1-max-fast-more-ants1,0,344,false,796750,2596750,1015750,1209500,174.0-104.0,174.0-104.0,341,3,0
1-max-fast-more-ants1,1,459,true,1001000,4601000,1150250,1215000,88.0-84.0,72.0-120.0,null,1,1
1-max-fast-more-ants1,0,8,false,0,2400000,583250,1221500,74.0-84.0,74.0-84.0,2,11,0
1-max-fast-more-ants1,1,421,true,914750,3914750,1093750,1231000,108.0-48.0,176.0-120.0,null,15,1
1-max-fast-more-ants1,1,353,true,821750,4421750,1107500,1244750,128.0-18.0,174.0-88.0,null,8,1
1-max-fast-more-ants1,1,477,true,1044250,4644250,1138500,1265750,52.0-18.0,126.0-84.0,null,4,1
1-max-fast-more-ants1,1,320,true,704500,2504500,1131000,1268250,56.0-18.0,74.0-108.0,null,12,1
1-max-fast-more-ants1,0,343,false,796750,2596750,953500,1304000,174.0-104.0,174.0-104.0,341,2,0
1-max-fast-more-ants1,1,321,true,704500,2504500,1227750,1308750,56.0-18.0,78.0-54.0,null,9,1
1-max-fast-more-ants1,0,6,false,0,3600000,335500,1312250,74.0-84.0,74.0-84.0,3,0,0
1-max-fast-more-ants1,1,486,true,1093250,3493250,1224250,1315250,124.0-18.0,102.0-74.0,null,17,1
1-max-fast-more-ants1,1,479,true,1053250,4053250,1220500,1354000,72.0-18.0,152.0-68.0,null,13,1
1-max-fast-more-ants1,1,354,true,821750,3821750,1247500,1354750,128.0-18.0,152.0-94.0,null,18,1
1-max-fast-more-ants1,1,524,true,1172250,3572250,1266000,1357000,136.0-94.0,76.0-120.0,null,6,1
1-max-fast-more-ants1,1,521,true,1172250,4772250,1285750,1359250,136.0-94.0,176.0-120.0,null,7,1
1-max-fast-more-ants1,1,478,true,1044250,4644250,1293500,1398250,52.0-18.0,150.0-24.0,null,5,1
1-max-fast-more-ants1,0,5,false,0,3600000,237500,1405500,74.0-84.0,74.0-84.0,3,14,0
1-max-fast-more-ants1,1,480,true,1053250,2853250,1396500,1473750,72.0-18.0,78.0-48.0,null,3,1
1-max-fast-more-ants1,0,4,false,0,3600000,125500,1500000,74.0-84.0,74.0-84.0,3,10,0
1-max-fast-more-ants1,1,529,true,1217250,3017250,1347000,1520500,180.0-18.0,52.0-104.0,null,8,1
1-max-fast-more-ants1,1,487,true,1093250,3493250,1412250,1525750,124.0-18.0,206.0-38.0,null,9,1
1-max-fast-more-ants1,1,520,true,1172250,4172250,1449500,1545500,136.0-94.0,84.0-120.0,null,17,1
1-max-fast-more-ants1,1,458,true,1001000,4001000,1483000,1552750,88.0-84.0,80.0-120.0,null,6,1
1-max-fast-more-ants1,0,461,false,1001000,4001000,1417500,1575250,88.0-88.0,88.0-88.0,458,2,0
1-max-fast-more-ants1,1,530,true,1217250,3017250,1477000,1578000,180.0-18.0,102.0-34.0,null,11,1
1-max-fast-more-ants1,1,611,true,1354750,4354750,1437500,1582250,120.0-18.0,28.0-94.0,null,13,1
1-max-fast-more-ants1,1,586,true,1304000,4304000,1452500,1601000,82.0-44.0,172.0-120.0,null,0,1
1-max-fast-more-ants1,1,488,true,1093250,3493250,1511000,1641750,124.0-18.0,64.0-54.0,null,18,1
1-max-fast-more-ants1,1,522,true,1172250,4772250,1522000,1654250,136.0-94.0,172.0-120.0,null,7,1
1-max-fast-more-ants1,1,680,true,1520500,5120500,1607750,1655000,34.0-114.0,52.0-120.0,null,8,1
1-max-fast-more-ants1,1,355,true,821750,2621750,1421500,1663750,128.0-18.0,204.0-108.0,null,15,1
1-max-fast-more-ants1,1,612,true,1354750,3754750,1497750,1664000,120.0-18.0,154.0-108.0,null,5,1
1-max-fast-more-ants1,0,460,false,1001000,4001000,1295750,1671250,88.0-88.0,88.0-88.0,458,16,0
