EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
1-MAX-FAST-NOHOLDIA3,1,117,true,0,2400000,104250,192750,88.0-18.0,58.0-78.0,null,13,1
1-MAX-FAST-NOHOLDIA3,1,104,true,0,1800000,71750,195500,76.0-18.0,62.0-108.0,null,10,1
1-MAX-FAST-NOHOLDIA3,1,123,true,0,3000000,80250,228250,80.0-34.0,128.0-120.0,null,6,1
1-MAX-FAST-NOHOLDIA3,1,128,true,0,1800000,157250,230750,180.0-78.0,176.0-120.0,null,15,1
1-MAX-FAST-NOHOLDIA3,0,134,false,0,1800000,76750,251750,180.0-78.0,180.0-78.0,128,16,0
1-MAX-FAST-NOHOLDIA3,1,153,true,0,3000000,59250,266750,130.0-38.0,60.0-120.0,null,9,1
1-MAX-FAST-NOHOLDIA3,1,151,true,0,2400000,163000,277750,130.0-34.0,176.0-120.0,null,11,1
1-MAX-FAST-NOHOLDIA3,0,146,false,0,3600000,104000,313750,122.0-28.0,122.0-28.0,144,0,0
1-MAX-FAST-NOHOLDIA3,1,144,true,0,3600000,219250,335250,122.0-28.0,108.0-120.0,null,19,1
1-MAX-FAST-NOHOLDIA3,0,148,false,0,1800000,177500,409500,122.0-24.0,122.0-24.0,142,14,0
1-MAX-FAST-NOHOLDIA3,1,130,true,0,1800000,345250,433750,180.0-74.0,176.0-120.0,null,10,1
1-MAX-FAST-NOHOLDIA3,0,133,false,0,1800000,190500,436000,180.0-74.0,180.0-74.0,130,17,0
1-MAX-FAST-NOHOLDIA3,0,154,false,0,2400000,66750,443500,130.0-34.0,130.0-34.0,151,4,0
1-MAX-FAST-NOHOLDIA3,1,150,true,0,1800000,349000,451250,130.0-34.0,156.0-120.0,null,1,1
1-MAX-FAST-NOHOLDIA3,1,142,true,0,1800000,316250,487250,122.0-24.0,56.0-120.0,null,13,1
1-MAX-FAST-NOHOLDIA3,1,137,true,0,2400000,405500,515250,74.0-34.0,112.0-120.0,null,6,1
1-MAX-FAST-NOHOLDIA3,0,132,false,0,1800000,80500,530750,180.0-74.0,180.0-74.0,130,7,0
1-MAX-FAST-NOHOLDIA3,0,147,false,0,1800000,71750,531000,122.0-24.0,122.0-24.0,142,18,0
1-MAX-FAST-NOHOLDIA3,0,125,false,0,3000000,220000,569500,80.0-34.0,80.0-34.0,122,5,0
1-MAX-FAST-NOHOLDIA3,0,98,false,0,1800000,397750,587250,28.0-48.0,28.0-48.0,95,16,0
1-MAX-FAST-NOHOLDIA3,1,90,true,0,1800000,440750,605500,54.0-34.0,180.0-120.0,null,15,1
1-MAX-FAST-NOHOLDIA3,1,122,true,0,3000000,475000,616000,80.0-34.0,168.0-120.0,null,11,1
1-MAX-FAST-NOHOLDIA3,1,257,true,433750,2233750,534250,647750,112.0-54.0,80.0-120.0,null,14,1
1-MAX-FAST-NOHOLDIA3,1,285,true,505500,2305500,561250,657250,146.0-104.0,136.0-120.0,null,1,1
1-MAX-FAST-NOHOLDIA3,1,95,true,0,1800000,512500,657250,28.0-48.0,124.0-120.0,null,19,1
1-MAX-FAST-NOHOLDIA3,0,97,false,0,1800000,244500,680500,28.0-48.0,28.0-48.0,95,12,0
1-MAX-FAST-NOHOLDIA3,1,284,true,505500,2305500,680750,724250,146.0-108.0,144.0-120.0,null,6,1
1-MAX-FAST-NOHOLDIA3,0,140,false,0,3600000,492000,737500,74.0-34.0,74.0-34.0,136,0,0
1-MAX-FAST-NOHOLDIA3,1,258,true,440000,2840000,626000,750750,124.0-18.0,152.0-98.0,null,9,1
1-MAX-FAST-NOHOLDIA3,1,136,true,0,3600000,650000,772250,74.0-34.0,132.0-120.0,null,10,1
1-MAX-FAST-NOHOLDIA3,1,259,true,440000,3440000,709250,790250,124.0-18.0,88.0-24.0,null,5,1
1-MAX-FAST-NOHOLDIA3,0,96,false,0,1800000,85250,807000,28.0-48.0,28.0-48.0,95,3,0
1-MAX-FAST-NOHOLDIA3,1,88,true,0,1800000,697250,819500,54.0-34.0,64.0-120.0,null,17,1
1-MAX-FAST-NOHOLDIA3,0,139,false,0,2400000,194250,833000,74.0-34.0,74.0-34.0,137,2,0
1-MAX-FAST-NOHOLDIA3,1,305,true,587250,4187250,728500,884500,182.0-84.0,56.0-120.0,null,13,1
1-MAX-FAST-NOHOLDIA3,1,307,true,587250,3587250,821250,947250,182.0-84.0,76.0-120.0,null,14,1
1-MAX-FAST-NOHOLDIA3,1,260,true,440000,4040000,824750,970750,124.0-18.0,208.0-104.0,null,19,1
1-MAX-FAST-NOHOLDIA3,1,417,true,884500,3284500,956250,1077250,56.0-34.0,64.0-120.0,null,0,1
1-MAX-FAST-NOHOLDIA3,0,309,false,587250,2387250,931250,1089000,182.0-88.0,182.0-88.0,306,10,0
1-MAX-FAST-NOHOLDIA3,1,287,true,505500,2305500,1003500,1099500,146.0-108.0,84.0-120.0,null,3,1
1-MAX-FAST-NOHOLDIA3,1,330,true,680500,3080500,969750,1122000,104.0-28.0,160.0-120.0,null,11,1
1-MAX-FAST-NOHOLDIA3,0,94,false,0,1800000,862000,1149250,54.0-34.0,54.0-34.0,89,1,0
1-MAX-FAST-NOHOLDIA3,1,306,true,587250,2387250,1001750,1150250,182.0-84.0,64.0-120.0,null,9,1
1-MAX-FAST-NOHOLDIA3,1,89,true,0,1800000,1007250,1152750,54.0-34.0,124.0-120.0,null,6,1
1-MAX-FAST-NOHOLDIA3,0,308,false,587250,3587250,695000,1187500,182.0-88.0,182.0-88.0,307,18,0
1-MAX-FAST-NOHOLDIA3,0,92,false,0,1800000,553250,1237500,54.0-34.0,54.0-34.0,89,4,0
1-MAX-FAST-NOHOLDIA3,0,91,false,0,1800000,169000,1315250,54.0-34.0,54.0-34.0,90,8,0
1-MAX-FAST-NOHOLDIA3,0,419,false,884500,3884500,1162250,1338500,56.0-38.0,56.0-38.0,416,17,0
1-MAX-FAST-NOHOLDIA3,1,415,true,884500,3284500,1054000,1365250,56.0-34.0,136.0-120.0,null,13,1
1-MAX-FAST-NOHOLDIA3,1,416,true,884500,3884500,1246500,1367500,56.0-38.0,96.0-120.0,null,14,1
1-MAX-FAST-NOHOLDIA3,0,291,false,505500,2305500,1255750,1413500,146.0-108.0,146.0-108.0,286,3,0
1-MAX-FAST-NOHOLDIA3,1,475,true,1119500,4119500,1273750,1421000,64.0-28.0,120.0-120.0,null,0,1
1-MAX-FAST-NOHOLDIA3,0,418,false,884500,3884500,972000,1435250,56.0-38.0,56.0-38.0,416,2,0
1-MAX-FAST-NOHOLDIA3,1,286,true,505500,2305500,1336500,1442500,146.0-108.0,52.0-120.0,null,6,1
1-MAX-FAST-NOHOLDIA3,0,290,false,505500,2305500,839500,1497000,146.0-108.0,146.0-108.0,287,16,0
1-MAX-FAST-NOHOLDIA3,1,479,true,1119500,3519500,1401750,1541500,64.0-28.0,108.0-120.0,null,18,1
1-MAX-FAST-NOHOLDIA3,1,524,true,1268000,4268000,1401000,1544500,182.0-84.0,84.0-120.0,null,4,1
1-MAX-FAST-NOHOLDIA3,1,535,true,1367000,4367000,1475250,1578750,136.0-94.0,80.0-120.0,null,1,1
1-MAX-FAST-NOHOLDIA3,0,288,false,505500,2305500,618000,1591500,146.0-108.0,146.0-108.0,287,7,0
1-MAX-FAST-NOHOLDIA3,1,544,true,1413500,3813500,1513750,1617250,174.0-84.0,156.0-120.0,null,9,1
1-MAX-FAST-NOHOLDIA3,1,476,true,1119500,4719500,1534750,1682000,64.0-24.0,152.0-120.0,null,8,1
1-MAX-FAST-NOHOLDIA3,1,547,true,1413500,4413500,1742750,1843750,174.0-84.0,152.0-120.0,null,6,1
1-MAX-FAST-NOHOLDIA3,1,598,true,1497000,3297000,1784000,1885000,104.0-78.0,152.0-120.0,null,14,1
1-MAX-FAST-NOHOLDIA3,1,597,true,1497000,3897000,1816250,1889750,104.0-74.0,124.0-120.0,null,7,1
1-MAX-FAST-NOHOLDIA3,1,546,true,1413500,3213500,1799250,1902750,174.0-84.0,156.0-120.0,null,3,1
1-MAX-FAST-NOHOLDIA3,0,606,false,1497000,3297000,1685000,1908250,104.0-78.0,104.0-78.0,598,16,0
1-MAX-FAST-NOHOLDIA3,1,477,true,1119500,2919500,1788000,1952750,64.0-24.0,180.0-120.0,null,1,1
1-MAX-FAST-NOHOLDIA3,0,605,false,1497000,3297000,1564750,2002750,104.0-78.0,104.0-78.0,598,19,0
1-MAX-FAST-NOHOLDIA3,0,604,false,1497000,3297000,1915500,2102500,104.0-74.0,104.0-74.0,599,13,0
1-MAX-FAST-NOHOLDIA3,1,599,true,1497000,3297000,2018500,2107000,104.0-74.0,100.0-120.0,null,7,1
1-MAX-FAST-NOHOLDIA3,0,551,false,1413500,4413500,1962500,2141500,174.0-84.0,174.0-84.0,545,6,0
1-MAX-FAST-NOHOLDIA3,1,545,true,1413500,4413500,2049500,2153000,174.0-84.0,156.0-120.0,null,16,1
1-MAX-FAST-NOHOLDIA3,1,733,true,1908250,5508250,2088750,2166000,28.0-88.0,56.0-120.0,null,19,1
1-MAX-FAST-NOHOLDIA3,0,602,false,1497000,3297000,1726750,2181500,104.0-74.0,104.0-74.0,599,4,0
1-MAX-FAST-NOHOLDIA3,0,550,false,1413500,4413500,1867250,2229750,174.0-84.0,174.0-84.0,545,8,0
1-MAX-FAST-NOHOLDIA3,0,486,false,1119500,2919500,1950000,2256500,64.0-24.0,64.0-24.0,478,9,0
1-MAX-FAST-NOHOLDIA3,0,601,false,1497000,3297000,1650250,2276000,104.0-74.0,104.0-74.0,599,18,0
1-MAX-FAST-NOHOLDIA3,1,478,true,1119500,2919500,2172750,2287500,64.0-24.0,52.0-120.0,null,1,1
1-MAX-FAST-NOHOLDIA3,0,484,false,1119500,2919500,1676500,2334000,64.0-24.0,64.0-24.0,478,0,0
1-MAX-FAST-NOHOLDIA3,0,549,false,1413500,4413500,1613750,2355000,174.0-84.0,174.0-84.0,547,17,0
1-MAX-FAST-NOHOLDIA3,1,735,true,1908250,4908250,2233500,2368250,28.0-84.0,156.0-120.0,null,13,1
1-MAX-FAST-NOHOLDIA3,0,600,false,1497000,3297000,1582250,2370500,104.0-74.0,104.0-74.0,599,2,0
1-MAX-FAST-NOHOLDIA3,1,776,true,2141500,3941500,2271000,2378250,156.0-18.0,88.0-34.0,null,6,1
1-MAX-FAST-NOHOLDIA3,0,482,false,1119500,2919500,1471750,2421750,64.0-24.0,64.0-24.0,478,11,0
1-MAX-FAST-NOHOLDIA3,0,481,false,1119500,2919500,1280250,2516250,64.0-24.0,64.0-24.0,478,10,0
1-MAX-FAST-NOHOLDIA3,1,806,true,2190500,5790500,2387000,2520000,80.0-64.0,160.0-120.0,null,3,1
1-MAX-FAST-NOHOLDIA3,1,777,true,2141500,3941500,2359250,2534500,156.0-18.0,110.0-94.0,null,8,1
1-MAX-FAST-NOHOLDIA3,1,732,true,1908250,3708250,2466500,2571250,28.0-84.0,108.0-120.0,null,18,1
1-MAX-FAST-NOHOLDIA3,1,778,true,2141500,5141500,2480250,2611250,156.0-18.0,78.0-98.0,null,2,1
1-MAX-FAST-NOHOLDIA3,1,804,true,2190500,3990500,2552000,2614250,76.0-88.0,80.0-120.0,null,0,1
1-MAX-FAST-NOHOLDIA3,1,843,true,2334000,5334000,2467000,2628000,52.0-18.0,128.0-108.0,null,6,1
1-MAX-FAST-NOHOLDIA3,0,805,false,2190500,3990500,2345000,2659500,76.0-88.0,76.0-88.0,804,19,0
1-MAX-FAST-NOHOLDIA3,1,809,true,2190500,5790500,2581500,2668750,80.0-64.0,112.0-120.0,null,17,1
1-MAX-FAST-NOHOLDIA3,1,844,true,2334000,5934000,2585000,2696000,52.0-18.0,130.0-54.0,null,1,1
1-MAX-FAST-NOHOLDIA3,1,779,true,2141500,5141500,2589500,2738000,156.0-18.0,28.0-64.0,null,9,1
1-MAX-FAST-NOHOLDIA3,0,738,false,1908250,5508250,2556750,2743750,28.0-84.0,28.0-84.0,734,11,0
1-MAX-FAST-NOHOLDIA3,1,734,true,1908250,5508250,2652500,2782250,28.0-84.0,148.0-120.0,null,8,1
1-MAX-FAST-NOHOLDIA3,1,845,true,2334000,5334000,2750500,2836500,52.0-18.0,60.0-84.0,null,19,1
1-MAX-FAST-NOHOLDIA3,0,736,false,1908250,5508250,2368750,2838250,28.0-84.0,28.0-84.0,734,16,0
1-MAX-FAST-NOHOLDIA3,1,780,true,2141500,5141500,2764750,2890750,156.0-18.0,32.0-24.0,null,2,1
1-MAX-FAST-NOHOLDIA3,1,808,true,2190500,5790500,2800000,2907250,80.0-64.0,144.0-120.0,null,0,1
1-MAX-FAST-NOHOLDIA3,1,949,true,2520000,5520000,2779500,2923000,180.0-54.0,100.0-120.0,null,10,1
1-MAX-FAST-NOHOLDIA3,1,1001,true,2689750,4489750,2876500,2957500,74.0-48.0,72.0-120.0,null,1,1
1-MAX-FAST-NOHOLDIA3,1,846,true,2334000,4734000,2874000,2962500,52.0-18.0,54.0-94.0,null,6,1
1-MAX-FAST-NOHOLDIA3,0,813,false,2190500,5790500,2729750,2966750,80.0-64.0,80.0-64.0,808,3,0
1-MAX-FAST-NOHOLDIA3,0,1002,false,2689750,4489750,2773000,2973000,74.0-48.0,74.0-48.0,1001,18,0
1-MAX-FAST-NOHOLDIA3,1,807,true,2190500,5790500,2874750,2992000,80.0-64.0,64.0-120.0,null,11,1
1-MAX-FAST-NOHOLDIA3,0,812,false,2190500,5790500,2457500,3054000,80.0-64.0,80.0-64.0,809,4,0
1-MAX-FAST-NOHOLDIA3,1,1000,true,2689750,6289750,2956000,3057000,74.0-44.0,108.0-120.0,null,8,1
1-MAX-FAST-NOHOLDIA3,1,950,true,2520000,4320000,2962500,3078500,180.0-54.0,152.0-120.0,null,19,1
1-MAX-FAST-NOHOLDIA3,0,1003,false,2689750,6289750,2832000,3186000,74.0-44.0,74.0-44.0,1000,9,0
1-MAX-FAST-NOHOLDIA3,1,999,true,2689750,5689750,3091500,3192500,74.0-44.0,108.0-120.0,null,1,1
1-MAX-FAST-NOHOLDIA3,0,952,false,2520000,4320000,2649250,3209000,180.0-54.0,180.0-54.0,951,13,0
1-MAX-FAST-NOHOLDIA3,1,951,true,2520000,4320000,3114500,3213000,180.0-54.0,172.0-120.0,null,6,1
1-MAX-FAST-NOHOLDIA3,0,810,false,2190500,5790500,2280000,3226750,80.0-64.0,80.0-64.0,809,7,0
1-MAX-FAST-NOHOLDIA3,1,1144,true,2973000,4773000,3174500,3310500,156.0-94.0,56.0-120.0,null,11,1
1-MAX-FAST-NOHOLDIA3,1,1192,true,3122000,5522000,3253500,3328250,104.0-18.0,76.0-58.0,null,4,1
1-MAX-FAST-NOHOLDIA3,1,1087,true,2905250,6505250,3171750,3332750,194.0-104.0,48.0-120.0,null,2,1
1-MAX-FAST-NOHOLDIA3,1,1220,true,3226750,6226750,3321500,3436250,30.0-38.0,64.0-120.0,null,7,1
1-MAX-FAST-NOHOLDIA3,1,1090,true,2905250,4705250,3447000,3595500,194.0-104.0,76.0-120.0,null,8,1
1-MAX-FAST-NOHOLDIA3,0,1094,false,2905250,5905250,3201750,3595750,194.0-108.0,194.0-108.0,1089,16,0
1-MAX-FAST-NOHOLDIA3,1,1191,true,3122000,5522000,3171000,3647250,104.0-18.0,194.0-68.0,null,18,1
