EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
1-MAX-FAST+0-HEUR-FACTOR1,1,55,true,0,1800000,77750,188750,64.0-78.0,88.0-120.0,null,12,1
1-MAX-FAST+0-HEUR-FACTOR1,1,60,true,0,2400000,61500,189750,156.0-18.0,196.0-74.0,null,6,1
1-MAX-FAST+0-HEUR-FACTOR1,1,67,true,0,3600000,136750,205250,38.0-84.0,60.0-120.0,null,1,1
1-MAX-FAST+0-HEUR-FACTOR1,1,49,true,0,1800000,160250,230000,72.0-18.0,82.0-64.0,null,9,1
1-MAX-FAST+0-HEUR-FACTOR1,1,48,true,0,2400000,86500,250000,72.0-18.0,182.0-98.0,null,8,1
1-MAX-FAST+0-HEUR-FACTOR1,1,61,true,0,3000000,147500,276000,136.0-18.0,32.0-68.0,null,7,1
1-MAX-FAST+0-HEUR-FACTOR1,1,62,true,0,3000000,216250,291000,136.0-18.0,78.0-28.0,null,16,1
1-MAX-FAST+0-HEUR-FACTOR1,1,53,true,0,3000000,192500,303500,64.0-74.0,144.0-120.0,null,2,1
1-MAX-FAST+0-HEUR-FACTOR1,1,50,true,0,3600000,294750,367000,72.0-18.0,86.0-64.0,null,19,1
1-MAX-FAST+0-HEUR-FACTOR1,1,69,true,0,2400000,290250,433750,38.0-88.0,152.0-120.0,null,17,1
1-MAX-FAST+0-HEUR-FACTOR1,1,63,true,0,2400000,295250,453250,136.0-18.0,184.0-98.0,null,11,1
1-MAX-FAST+0-HEUR-FACTOR1,1,64,true,0,3600000,391750,492750,136.0-18.0,76.0-68.0,null,4,1
1-MAX-FAST+0-HEUR-FACTOR1,1,65,true,0,3000000,350000,506000,38.0-88.0,172.0-120.0,null,7,1
1-MAX-FAST+0-HEUR-FACTOR1,1,51,true,0,1800000,443500,527000,72.0-18.0,50.0-78.0,null,18,1
1-MAX-FAST+0-HEUR-FACTOR1,1,68,true,0,3600000,464000,562500,38.0-88.0,80.0-120.0,null,14,1
1-MAX-FAST+0-HEUR-FACTOR1,0,148,false,303750,2703750,444500,602250,176.0-104.0,176.0-104.0,146,15,0
1-MAX-FAST+0-HEUR-FACTOR1,0,142,false,303500,2703500,416500,603500,32.0-108.0,32.0-108.0,140,1,0
1-MAX-FAST+0-HEUR-FACTOR1,1,52,true,0,1800000,533750,642250,72.0-18.0,184.0-24.0,null,9,1
1-MAX-FAST+0-HEUR-FACTOR1,1,146,true,303750,2703750,515000,652250,176.0-104.0,88.0-120.0,null,2,1
1-MAX-FAST+0-HEUR-FACTOR1,1,140,true,303500,2703500,515500,660250,32.0-108.0,180.0-120.0,null,16,1
