EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
inf-MAX-FAST-REDUCED-SPEED2,1,75,true,0,3600000,67250,206250,148.0-18.0,82.0-38.0,null,14,1
inf-MAX-FAST-REDUCED-SPEED2,1,76,true,0,1800000,178250,298000,148.0-18.0,134.0-44.0,null,15,1
inf-MAX-FAST-REDUCED-SPEED2,1,74,true,0,3000000,131000,312000,100.0-94.0,88.0-120.0,null,19,1
inf-MAX-FAST-REDUCED-SPEED2,1,81,true,0,1800000,116750,339250,134.0-24.0,184.0-120.0,null,2,1
inf-MAX-FAST-REDUCED-SPEED2,0,71,false,0,1800000,92000,345500,196.0-48.0,196.0-48.0,70,7,0
inf-MAX-FAST-REDUCED-SPEED2,1,77,true,0,3000000,225500,372250,148.0-18.0,104.0-54.0,null,18,1
inf-MAX-FAST-REDUCED-SPEED2,1,73,true,0,3000000,286500,386000,100.0-94.0,124.0-120.0,null,13,1
inf-MAX-FAST-REDUCED-SPEED2,1,66,true,0,1800000,166250,387250,170.0-64.0,136.0-120.0,null,0,1
inf-MAX-FAST-REDUCED-SPEED2,1,56,true,0,3000000,173500,409750,128.0-18.0,60.0-48.0,null,3,1
inf-MAX-FAST-REDUCED-SPEED2,1,78,true,0,3000000,274250,409750,148.0-18.0,78.0-38.0,null,4,1
inf-MAX-FAST-REDUCED-SPEED2,1,79,true,0,1800000,268500,489500,134.0-24.0,108.0-120.0,null,10,1
inf-MAX-FAST-REDUCED-SPEED2,1,70,true,0,1800000,214250,500500,196.0-48.0,48.0-120.0,null,16,1
inf-MAX-FAST-REDUCED-SPEED2,0,68,false,0,1800000,128000,554000,170.0-64.0,170.0-64.0,66,1,0
inf-MAX-FAST-REDUCED-SPEED2,1,72,true,0,2400000,460750,564750,100.0-94.0,128.0-120.0,null,8,1
inf-MAX-FAST-REDUCED-SPEED2,0,86,false,0,3000000,518250,657750,134.0-24.0,134.0-24.0,80,6,0
inf-MAX-FAST-REDUCED-SPEED2,0,67,false,0,1800000,76500,675750,170.0-64.0,170.0-64.0,66,9,0
inf-MAX-FAST-REDUCED-SPEED2,0,54,false,0,3000000,491250,677000,28.0-58.0,28.0-58.0,51,3,0
inf-MAX-FAST-REDUCED-SPEED2,1,65,true,0,2400000,422750,688750,170.0-64.0,80.0-120.0,null,17,1
inf-MAX-FAST-REDUCED-SPEED2,1,69,true,0,3000000,409500,699750,196.0-44.0,124.0-120.0,null,12,1
inf-MAX-FAST-REDUCED-SPEED2,0,85,false,0,3000000,460500,754750,134.0-24.0,134.0-24.0,80,15,0
inf-MAX-FAST-REDUCED-SPEED2,1,80,true,0,3000000,563000,784000,134.0-24.0,108.0-120.0,null,7,1
inf-MAX-FAST-REDUCED-SPEED2,1,47,true,0,3000000,511000,788250,112.0-18.0,196.0-78.0,null,18,1
inf-MAX-FAST-REDUCED-SPEED2,1,51,true,0,3000000,545750,798250,28.0-58.0,148.0-120.0,null,4,1
inf-MAX-FAST-REDUCED-SPEED2,0,53,false,0,3000000,422000,810500,28.0-58.0,28.0-58.0,51,11,0
inf-MAX-FAST-REDUCED-SPEED2,1,156,true,409750,4009750,608500,834000,32.0-94.0,176.0-120.0,null,19,1
inf-MAX-FAST-REDUCED-SPEED2,1,157,true,409750,3409750,685250,834250,32.0-94.0,108.0-120.0,null,0,1
inf-MAX-FAST-REDUCED-SPEED2,1,158,true,409750,4009750,730750,852750,32.0-94.0,84.0-120.0,null,13,1
inf-MAX-FAST-REDUCED-SPEED2,1,177,true,461000,4061000,719250,879500,160.0-18.0,104.0-54.0,null,1,1
inf-MAX-FAST-REDUCED-SPEED2,0,84,false,0,3000000,346250,909000,134.0-24.0,134.0-24.0,80,14,0
inf-MAX-FAST-REDUCED-SPEED2,1,258,true,627500,3027500,882750,1020500,84.0-18.0,108.0-38.0,null,3,1
inf-MAX-FAST-REDUCED-SPEED2,1,257,true,627500,2427500,809500,1028250,84.0-18.0,106.0-108.0,null,6,1
inf-MAX-FAST-REDUCED-SPEED2,0,82,false,0,3000000,180250,1042500,134.0-24.0,134.0-24.0,80,5,0
inf-MAX-FAST-REDUCED-SPEED2,1,178,true,461000,4061000,866750,1056250,160.0-18.0,62.0-58.0,null,16,1
inf-MAX-FAST-REDUCED-SPEED2,1,281,true,707500,3707500,970750,1065750,60.0-98.0,64.0-120.0,null,11,1
inf-MAX-FAST-REDUCED-SPEED2,1,279,true,707500,3107500,894250,1079250,60.0-98.0,144.0-120.0,null,12,1
inf-MAX-FAST-REDUCED-SPEED2,1,278,true,688750,2488750,950750,1109250,184.0-94.0,152.0-120.0,null,17,1
inf-MAX-FAST-REDUCED-SPEED2,0,163,false,409750,2809750,783250,1190250,32.0-94.0,32.0-94.0,159,2,0
inf-MAX-FAST-REDUCED-SPEED2,1,259,true,627500,2427500,996750,1220000,84.0-18.0,158.0-84.0,null,9,1
inf-MAX-FAST-REDUCED-SPEED2,1,179,true,461000,4061000,1051500,1223000,160.0-18.0,122.0-94.0,null,4,1
inf-MAX-FAST-REDUCED-SPEED2,1,159,true,409750,2809750,1018750,1244250,32.0-94.0,176.0-120.0,null,7,1
inf-MAX-FAST-REDUCED-SPEED2,1,321,true,810500,4410500,1037500,1256750,50.0-34.0,60.0-120.0,null,1,1
inf-MAX-FAST-REDUCED-SPEED2,0,284,false,707500,2507500,1021000,1298500,60.0-98.0,60.0-98.0,280,18,0
inf-MAX-FAST-REDUCED-SPEED2,1,280,true,707500,2507500,1176250,1316250,60.0-98.0,104.0-120.0,null,3,1
inf-MAX-FAST-REDUCED-SPEED2,1,260,true,627500,2427500,1041250,1318500,84.0-18.0,196.0-94.0,null,8,1
inf-MAX-FAST-REDUCED-SPEED2,1,230,true,576250,4176250,1107750,1328750,40.0-78.0,128.0-120.0,null,13,1
inf-MAX-FAST-REDUCED-SPEED2,1,180,true,461000,2861000,1132250,1335250,160.0-18.0,112.0-84.0,null,0,1
inf-MAX-FAST-REDUCED-SPEED2,1,231,true,576250,4176250,1155250,1341500,40.0-78.0,60.0-120.0,null,14,1
inf-MAX-FAST-REDUCED-SPEED2,1,366,true,1031500,3431500,1212000,1347500,122.0-64.0,156.0-120.0,null,6,1
inf-MAX-FAST-REDUCED-SPEED2,1,322,true,810500,4410500,1182250,1369500,50.0-38.0,96.0-120.0,null,15,1
inf-MAX-FAST-REDUCED-SPEED2,0,370,false,1031500,4631500,1255750,1439250,122.0-64.0,122.0-64.0,367,11,0
inf-MAX-FAST-REDUCED-SPEED2,0,283,false,707500,3707500,933750,1456750,60.0-98.0,60.0-98.0,281,10,0
inf-MAX-FAST-REDUCED-SPEED2,1,367,true,1031500,4631500,1307750,1465750,122.0-64.0,128.0-120.0,null,19,1
inf-MAX-FAST-REDUCED-SPEED2,0,233,false,576250,2976250,1206750,1531750,40.0-78.0,40.0-78.0,229,16,0
inf-MAX-FAST-REDUCED-SPEED2,1,414,true,1206750,3006750,1402500,1574000,100.0-18.0,58.0-98.0,null,12,1
inf-MAX-FAST-REDUCED-SPEED2,0,368,false,1031500,4631500,1162250,1579750,122.0-64.0,122.0-64.0,367,5,0
inf-MAX-FAST-REDUCED-SPEED2,1,229,true,576250,2976250,1371250,1610250,40.0-78.0,144.0-120.0,null,17,1
inf-MAX-FAST-REDUCED-SPEED2,1,416,true,1206750,4206750,1533250,1704750,100.0-18.0,134.0-78.0,null,7,1
inf-MAX-FAST-REDUCED-SPEED2,1,451,true,1335250,3135250,1499750,1714000,64.0-18.0,154.0-28.0,null,18,1
inf-MAX-FAST-REDUCED-SPEED2,1,434,true,1298500,3098500,1477500,1718750,110.0-34.0,64.0-120.0,null,0,1
inf-MAX-FAST-REDUCED-SPEED2,0,437,false,1298500,3098500,1570500,1754000,110.0-34.0,110.0-34.0,435,1,0
inf-MAX-FAST-REDUCED-SPEED2,1,415,true,1206750,3606750,1453250,1769250,100.0-18.0,202.0-78.0,null,9,1
inf-MAX-FAST-REDUCED-SPEED2,1,371,true,1031500,4631500,1554250,1800000,40.0-108.0,180.0-120.0,null,15,1
inf-MAX-FAST-REDUCED-SPEED2,1,373,true,1031500,3431500,1594250,1817500,40.0-108.0,160.0-120.0,null,6,1
inf-MAX-FAST-REDUCED-SPEED2,1,435,true,1298500,3098500,1616500,1822250,110.0-34.0,108.0-120.0,null,8,1
inf-MAX-FAST-REDUCED-SPEED2,1,470,true,1401750,3201750,1624000,1850000,198.0-64.0,148.0-120.0,null,13,1
inf-MAX-FAST-REDUCED-SPEED2,1,417,true,1206750,3006750,1715500,1855500,100.0-18.0,88.0-64.0,null,19,1
inf-MAX-FAST-REDUCED-SPEED2,1,372,true,1031500,4031500,1800750,1898000,40.0-108.0,48.0-120.0,null,5,1
inf-MAX-FAST-REDUCED-SPEED2,0,375,false,1031500,3431500,1471250,1932000,40.0-108.0,40.0-108.0,373,14,0
inf-MAX-FAST-REDUCED-SPEED2,0,472,false,1401750,3201750,1678500,1983000,198.0-64.0,198.0-64.0,469,4,0
inf-MAX-FAST-REDUCED-SPEED2,1,467,true,1401750,4401750,1720500,2009000,198.0-64.0,80.0-120.0,null,10,1
inf-MAX-FAST-REDUCED-SPEED2,1,533,true,1651750,4651750,1912000,2038500,172.0-18.0,110.0-38.0,null,1,1
inf-MAX-FAST-REDUCED-SPEED2,1,536,true,1651750,5251750,1851750,2054750,168.0-18.0,204.0-108.0,null,18,1
inf-MAX-FAST-REDUCED-SPEED2,0,374,false,1031500,3431500,1262750,2065500,40.0-108.0,40.0-108.0,373,2,0
inf-MAX-FAST-REDUCED-SPEED2,1,468,true,1401750,3801750,1804500,2075000,198.0-64.0,112.0-120.0,null,16,1
inf-MAX-FAST-REDUCED-SPEED2,1,534,true,1651750,4651750,1931250,2075750,88.0-18.0,50.0-78.0,null,0,1
inf-MAX-FAST-REDUCED-SPEED2,1,537,true,1651750,4651750,1937500,2100000,168.0-18.0,74.0-38.0,null,17,1
inf-MAX-FAST-REDUCED-SPEED2,1,574,true,1800000,3600000,1955000,2109000,104.0-78.0,128.0-120.0,null,19,1
inf-MAX-FAST-REDUCED-SPEED2,0,471,false,1401750,3201750,1586500,2121000,198.0-64.0,198.0-64.0,470,11,0
inf-MAX-FAST-REDUCED-SPEED2,1,573,true,1800000,3600000,2044000,2206500,104.0-74.0,160.0-120.0,null,15,1
inf-MAX-FAST-REDUCED-SPEED2,1,353,true,909000,4509000,2035250,2278750,56.0-18.0,104.0-108.0,null,9,1
inf-MAX-FAST-REDUCED-SPEED2,1,469,true,1401750,3201750,1851750,2316250,198.0-64.0,128.0-120.0,null,3,1
inf-MAX-FAST-REDUCED-SPEED2,1,572,true,1800000,3600000,2220250,2387250,104.0-74.0,176.0-120.0,null,4,1
inf-MAX-FAST-REDUCED-SPEED2,0,577,false,1800000,3600000,2177250,2425500,104.0-74.0,104.0-74.0,572,5,0
inf-MAX-FAST-REDUCED-SPEED2,1,571,true,1800000,4200000,2313000,2453000,104.0-74.0,152.0-120.0,null,16,1
inf-MAX-FAST-REDUCED-SPEED2,1,596,true,1983000,3783000,2230000,2458750,208.0-84.0,160.0-120.0,null,18,1
inf-MAX-FAST-REDUCED-SPEED2,1,354,true,909000,3909000,2421250,2523000,56.0-18.0,64.0-38.0,null,11,1
inf-MAX-FAST-REDUCED-SPEED2,0,576,false,1800000,3600000,2099000,2545750,104.0-74.0,104.0-74.0,572,13,0
inf-MAX-FAST-REDUCED-SPEED2,1,660,true,2065500,3865500,2455500,2588750,172.0-18.0,124.0-58.0,null,15,1
inf-MAX-FAST-REDUCED-SPEED2,1,597,true,1983000,5583000,2368750,2628000,208.0-84.0,84.0-120.0,null,17,1
inf-MAX-FAST-REDUCED-SPEED2,0,575,false,1800000,3600000,1985250,2679250,104.0-74.0,104.0-74.0,573,8,0
inf-MAX-FAST-REDUCED-SPEED2,1,538,true,1651750,3451750,2481000,2679500,168.0-18.0,62.0-58.0,null,2,1
inf-MAX-FAST-REDUCED-SPEED2,0,602,false,1983000,4383000,2326500,2681000,208.0-84.0,208.0-84.0,598,0,0
inf-MAX-FAST-REDUCED-SPEED2,1,598,true,1983000,4383000,2579500,2726250,208.0-84.0,176.0-120.0,null,4,1
inf-MAX-FAST-REDUCED-SPEED2,1,535,true,1651750,4051750,2564750,2761000,88.0-18.0,34.0-108.0,null,3,1
inf-MAX-FAST-REDUCED-SPEED2,1,661,true,2065500,3865500,2553750,2778750,172.0-18.0,134.0-84.0,null,9,1
inf-MAX-FAST-REDUCED-SPEED2,0,601,false,1983000,4383000,2270750,2790250,208.0-84.0,208.0-84.0,598,1,0
inf-MAX-FAST-REDUCED-SPEED2,1,705,true,2206500,5806500,2643750,2808500,76.0-48.0,60.0-120.0,null,10,1
inf-MAX-FAST-REDUCED-SPEED2,0,709,false,2206500,4006500,2695750,2890250,76.0-48.0,76.0-48.0,706,14,0
inf-MAX-FAST-REDUCED-SPEED2,1,662,true,2065500,4465500,2799000,2898500,172.0-18.0,124.0-28.0,null,15,1
inf-MAX-FAST-REDUCED-SPEED2,1,706,true,2206500,4006500,2759000,2914750,76.0-48.0,100.0-120.0,null,18,1
inf-MAX-FAST-REDUCED-SPEED2,0,599,false,1983000,4383000,2172000,2923750,208.0-84.0,208.0-84.0,598,7,0
inf-MAX-FAST-REDUCED-SPEED2,1,704,true,2206500,5206500,2730750,2936000,76.0-44.0,56.0-120.0,null,16,1
inf-MAX-FAST-REDUCED-SPEED2,0,707,false,2206500,4006500,2575000,3023750,76.0-48.0,76.0-48.0,706,5,0
inf-MAX-FAST-REDUCED-SPEED2,1,663,true,2065500,4465500,2843250,3080000,172.0-18.0,32.0-58.0,null,11,1
inf-MAX-FAST-REDUCED-SPEED2,0,800,false,2681000,6281000,3058000,3244250,52.0-44.0,52.0-44.0,798,4,0
inf-MAX-FAST-REDUCED-SPEED2,1,837,true,2852250,5852250,3057000,3273500,60.0-18.0,112.0-88.0,null,10,1
inf-MAX-FAST-REDUCED-SPEED2,1,836,true,2852250,6452250,3016000,3288750,60.0-18.0,158.0-104.0,null,15,1
inf-MAX-FAST-REDUCED-SPEED2,0,779,false,2545750,4945750,2983500,3294750,110.0-24.0,110.0-24.0,774,0,0
inf-MAX-FAST-REDUCED-SPEED2,1,798,true,2681000,6281000,3113000,3300250,52.0-44.0,64.0-120.0,null,1,1
