EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
1-MAX-FAST+0-HEUR-FACTOR2,1,82,true,0,1800000,85250,186250,172.0-18.0,128.0-64.0,null,12,1
1-MAX-FAST+0-HEUR-FACTOR2,1,48,true,0,1800000,52750,225250,64.0-18.0,172.0-44.0,null,13,1
1-MAX-FAST+0-HEUR-FACTOR2,1,63,true,0,3600000,207500,314750,148.0-48.0,184.0-120.0,null,19,1
1-MAX-FAST+0-HEUR-FACTOR2,1,78,true,0,3600000,171500,347500,108.0-18.0,208.0-108.0,null,5,1
1-MAX-FAST+0-HEUR-FACTOR2,1,79,true,0,2400000,247750,348750,108.0-18.0,124.0-48.0,null,16,1
1-MAX-FAST+0-HEUR-FACTOR2,0,50,false,0,3000000,126750,355250,84.0-34.0,84.0-34.0,49,1,0
1-MAX-FAST+0-HEUR-FACTOR2,1,84,true,0,3600000,279000,358750,172.0-18.0,134.0-24.0,null,17,1
1-MAX-FAST+0-HEUR-FACTOR2,1,49,true,0,3000000,229250,361000,84.0-34.0,132.0-120.0,null,9,1
1-MAX-FAST+0-HEUR-FACTOR2,1,61,true,0,3000000,245500,367750,148.0-44.0,120.0-120.0,null,12,1
1-MAX-FAST+0-HEUR-FACTOR2,0,67,false,0,3000000,117750,372000,148.0-44.0,148.0-44.0,61,14,0
1-MAX-FAST+0-HEUR-FACTOR2,0,43,false,0,3000000,221000,437250,60.0-94.0,60.0-94.0,41,7,0
1-MAX-FAST+0-HEUR-FACTOR2,1,86,true,0,1800000,347000,448000,172.0-18.0,204.0-84.0,null,13,1
1-MAX-FAST+0-HEUR-FACTOR2,1,41,true,0,3000000,343750,459750,60.0-94.0,168.0-120.0,null,15,1
1-MAX-FAST+0-HEUR-FACTOR2,1,182,true,372000,2172000,443000,521500,144.0-18.0,176.0-28.0,null,14,1
1-MAX-FAST+0-HEUR-FACTOR2,0,42,false,0,3000000,125750,531750,60.0-94.0,60.0-94.0,41,0,0
1-MAX-FAST+0-HEUR-FACTOR2,1,60,true,0,2400000,431000,538250,148.0-48.0,184.0-120.0,null,16,1
1-MAX-FAST+0-HEUR-FACTOR2,0,68,false,0,2400000,282750,539750,148.0-48.0,148.0-48.0,60,10,0
1-MAX-FAST+0-HEUR-FACTOR2,1,88,true,0,3000000,458500,583250,172.0-18.0,104.0-98.0,null,5,1
1-MAX-FAST+0-HEUR-FACTOR2,0,76,false,0,3000000,357500,603750,206.0-114.0,206.0-114.0,73,2,0
1-MAX-FAST+0-HEUR-FACTOR2,1,183,true,372000,3972000,498000,607750,144.0-18.0,204.0-58.0,null,17,1
1-MAX-FAST+0-HEUR-FACTOR2,1,73,true,0,3000000,532250,612000,206.0-114.0,172.0-120.0,null,1,1
1-MAX-FAST+0-HEUR-FACTOR2,0,66,false,0,3600000,87750,638750,148.0-48.0,148.0-48.0,63,11,0
1-MAX-FAST+0-HEUR-FACTOR2,0,75,false,0,3000000,261000,697000,206.0-114.0,206.0-114.0,73,18,0
1-MAX-FAST+0-HEUR-FACTOR2,1,90,true,0,1800000,583250,710500,172.0-18.0,196.0-98.0,null,12,1
1-MAX-FAST+0-HEUR-FACTOR2,1,188,true,448000,2848000,637250,744500,96.0-18.0,26.0-68.0,null,13,1
1-MAX-FAST+0-HEUR-FACTOR2,1,194,true,459750,2859750,683000,777750,180.0-18.0,100.0-38.0,null,17,1
1-MAX-FAST+0-HEUR-FACTOR2,1,193,true,459750,4059750,621750,791500,180.0-18.0,38.0-64.0,null,7,1
1-MAX-FAST+0-HEUR-FACTOR2,0,74,false,0,3000000,178500,791500,206.0-114.0,206.0-114.0,73,8,0
1-MAX-FAST+0-HEUR-FACTOR2,1,195,true,459750,3459750,762000,840500,180.0-18.0,152.0-44.0,null,11,1
1-MAX-FAST+0-HEUR-FACTOR2,1,230,true,603750,2403750,746500,846250,148.0-18.0,110.0-88.0,null,0,1
1-MAX-FAST+0-HEUR-FACTOR2,0,40,false,0,3000000,555250,859250,28.0-34.0,28.0-34.0,36,9,0
1-MAX-FAST+0-HEUR-FACTOR2,0,218,false,531750,2331750,686500,886500,202.0-74.0,202.0-74.0,216,14,0
1-MAX-FAST+0-HEUR-FACTOR2,1,36,true,0,3000000,770000,893500,28.0-34.0,88.0-120.0,null,19,1
1-MAX-FAST+0-HEUR-FACTOR2,1,196,true,459750,4059750,844750,898250,180.0-18.0,180.0-24.0,null,10,1
1-MAX-FAST+0-HEUR-FACTOR2,1,216,true,531750,2331750,788250,903000,202.0-74.0,144.0-120.0,null,2,1
1-MAX-FAST+0-HEUR-FACTOR2,1,251,true,638750,3638750,777750,932500,136.0-18.0,28.0-94.0,null,16,1
1-MAX-FAST+0-HEUR-FACTOR2,0,39,false,0,3000000,338000,950000,28.0-34.0,28.0-34.0,36,4,0
1-MAX-FAST+0-HEUR-FACTOR2,1,231,true,603750,3003750,846500,968750,148.0-18.0,194.0-104.0,null,12,1
1-MAX-FAST+0-HEUR-FACTOR2,0,217,false,531750,2331750,608750,984250,202.0-74.0,202.0-74.0,216,15,0
1-MAX-FAST+0-HEUR-FACTOR2,1,296,true,791500,2591500,899750,992000,26.0-54.0,56.0-120.0,null,7,1
1-MAX-FAST+0-HEUR-FACTOR2,1,197,true,459750,2259750,948000,1020250,180.0-18.0,180.0-54.0,null,18,1
1-MAX-FAST+0-HEUR-FACTOR2,1,232,true,603750,3003750,977500,1056000,148.0-18.0,126.0-54.0,null,5,1
1-MAX-FAST+0-HEUR-FACTOR2,1,252,true,638750,4238750,909250,1056500,136.0-18.0,32.0-98.0,null,13,1
1-MAX-FAST+0-HEUR-FACTOR2,1,253,true,638750,2438750,983500,1059500,136.0-18.0,106.0-34.0,null,17,1
1-MAX-FAST+0-HEUR-FACTOR2,1,295,true,791500,4391500,883750,1068500,204.0-64.0,56.0-120.0,null,8,1
1-MAX-FAST+0-HEUR-FACTOR2,0,38,false,0,3000000,235000,1070750,28.0-34.0,28.0-34.0,36,6,0
1-MAX-FAST+0-HEUR-FACTOR2,1,361,true,893500,4493500,956250,1133500,52.0-18.0,196.0-94.0,null,9,1
1-MAX-FAST+0-HEUR-FACTOR2,1,371,true,917000,4517000,1052250,1144500,96.0-18.0,126.0-48.0,null,14,1
1-MAX-FAST+0-HEUR-FACTOR2,0,37,false,0,3000000,90500,1168000,28.0-34.0,28.0-34.0,36,3,0
1-MAX-FAST+0-HEUR-FACTOR2,1,254,true,638750,3638750,1084500,1186750,136.0-18.0,52.0-34.0,null,4,1
1-MAX-FAST+0-HEUR-FACTOR2,1,375,true,942750,2742750,1038000,1195250,178.0-94.0,64.0-120.0,null,10,1
1-MAX-FAST+0-HEUR-FACTOR2,1,233,true,603750,2403750,1115750,1208000,148.0-18.0,132.0-98.0,null,19,1
1-MAX-FAST+0-HEUR-FACTOR2,1,377,true,942750,3942750,1144750,1224500,178.0-98.0,160.0-120.0,null,12,1
1-MAX-FAST+0-HEUR-FACTOR2,1,255,true,638750,3038750,1170000,1226000,136.0-18.0,108.0-28.0,null,18,1
1-MAX-FAST+0-HEUR-FACTOR2,0,378,false,942750,3942750,1057750,1239250,178.0-98.0,178.0-98.0,377,0,0
1-MAX-FAST+0-HEUR-FACTOR2,1,299,true,791500,4391500,1157750,1262500,26.0-54.0,76.0-120.0,null,2,1
1-MAX-FAST+0-HEUR-FACTOR2,1,362,true,893500,3293500,1157750,1263750,52.0-18.0,34.0-94.0,null,15,1
1-MAX-FAST+0-HEUR-FACTOR2,1,373,true,942750,3942750,1150500,1307750,178.0-94.0,64.0-120.0,null,16,1
1-MAX-FAST+0-HEUR-FACTOR2,1,372,true,917000,3317000,1198750,1314750,96.0-18.0,160.0-84.0,null,7,1
1-MAX-FAST+0-HEUR-FACTOR2,1,476,true,1247500,3647500,1276500,1326250,170.0-98.0,168.0-120.0,null,0,1
1-MAX-FAST+0-HEUR-FACTOR2,1,374,true,942750,3342750,1228250,1365500,178.0-94.0,80.0-120.0,null,5,1
