EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,53,true,0,3600000,125250,186250,40.0-94.0,60.0-120.0,null,10,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,63,true,0,2400000,114250,231500,98.0-34.0,148.0-120.0,null,3,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,41,true,0,1800000,76500,264250,72.0-18.0,184.0-94.0,null,18,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,37,true,0,2400000,147000,271750,30.0-78.0,120.0-120.0,null,5,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,56,true,0,3000000,121500,277500,40.0-94.0,180.0-120.0,null,7,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,42,true,0,1800000,181500,305000,72.0-18.0,148.0-48.0,null,19,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,0,51,false,0,1800000,86750,312250,176.0-28.0,176.0-28.0,50,4,0
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,50,true,0,1800000,154250,318000,176.0-24.0,128.0-120.0,null,14,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,36,true,0,1800000,258000,347750,30.0-78.0,64.0-120.0,null,9,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,0,40,false,0,2400000,74250,349000,30.0-78.0,30.0-78.0,37,2,0
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,0,39,false,0,1800000,130500,367000,30.0-74.0,30.0-74.0,38,11,0
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,62,true,0,2400000,266250,368500,98.0-38.0,72.0-120.0,null,6,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,52,true,0,1800000,219250,370250,40.0-94.0,172.0-120.0,null,16,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,0,49,false,0,3000000,218750,405750,54.0-28.0,54.0-28.0,48,12,0
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,38,true,0,1800000,272500,429750,30.0-74.0,184.0-120.0,null,8,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,48,true,0,3000000,317750,467000,54.0-28.0,108.0-120.0,null,13,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,43,true,0,1800000,345500,477750,72.0-18.0,172.0-38.0,null,15,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,155,true,312250,3312250,405750,485500,88.0-18.0,32.0-38.0,null,4,1
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,0,66,false,0,1800000,390250,550500,98.0-38.0,98.0-38.0,60,3,0
1-MAX-FAST-EXPON-TIME-HEUR-SCALING3,1,54,true,0,2400000,432500,558500,40.0-94.0,132.0-120.0,null,18,1
