EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
1-max-fast-more-ants3,1,65,true,0,1800000,54000,185000,110.0-84.0,56.0-120.0,null,3,1
1-max-fast-more-ants3,1,54,true,0,3600000,114250,239000,168.0-18.0,110.0-108.0,null,6,1
1-max-fast-more-ants3,0,39,false,0,3600000,71250,243250,102.0-34.0,102.0-34.0,37,0,0
1-max-fast-more-ants3,1,46,true,0,1800000,89000,250000,86.0-28.0,168.0-120.0,null,19,1
1-max-fast-more-ants3,0,15,false,0,2400000,46750,263000,98.0-44.0,98.0-44.0,4,5,0
1-max-fast-more-ants3,1,3,true,0,1800000,140750,272000,98.0-48.0,96.0-120.0,null,18,1
1-max-fast-more-ants3,1,61,true,0,3000000,174750,290750,110.0-88.0,180.0-120.0,null,15,1
1-max-fast-more-ants3,1,37,true,0,3600000,148750,298500,102.0-34.0,60.0-120.0,null,14,1
1-max-fast-more-ants3,0,40,false,0,2400000,76750,306000,102.0-38.0,102.0-38.0,33,9,0
1-max-fast-more-ants3,1,4,true,0,2400000,168750,312250,98.0-44.0,56.0-120.0,null,11,1
1-max-fast-more-ants3,1,33,true,0,2400000,172250,330750,102.0-38.0,148.0-120.0,null,7,1
1-max-fast-more-ants3,1,56,true,0,1800000,285250,393750,168.0-18.0,174.0-98.0,null,17,1
1-max-fast-more-ants3,0,26,false,0,3600000,145500,404500,58.0-78.0,58.0-78.0,19,12,0
1-max-fast-more-ants3,1,19,true,0,3600000,310000,422250,58.0-78.0,120.0-120.0,null,3,1
1-max-fast-more-ants3,1,175,true,340500,3340500,444000,527500,106.0-68.0,112.0-120.0,null,15,1
1-max-fast-more-ants3,1,176,true,340500,3940500,500500,606500,106.0-64.0,72.0-120.0,null,19,1
1-max-fast-more-ants3,1,66,true,0,3000000,522750,611250,110.0-88.0,88.0-120.0,null,17,1
1-max-fast-more-ants3,0,69,false,0,3000000,427500,614500,110.0-88.0,110.0-88.0,66,9,0
1-max-fast-more-ants3,0,13,false,0,3600000,417500,616500,98.0-48.0,98.0-48.0,5,6,0
1-max-fast-more-ants3,1,17,true,0,2400000,506000,629000,58.0-74.0,132.0-120.0,null,7,1
1-max-fast-more-ants3,1,5,true,0,3600000,542500,653500,98.0-48.0,144.0-120.0,null,11,1
1-max-fast-more-ants3,1,57,true,0,2400000,493750,676000,168.0-18.0,30.0-104.0,null,18,1
1-max-fast-more-ants3,1,183,true,453500,2253500,589000,682500,132.0-18.0,176.0-44.0,null,12,1
1-max-fast-more-ants3,0,12,false,0,3600000,306750,701000,98.0-48.0,98.0-48.0,5,0,0
1-max-fast-more-ants3,0,67,false,0,3000000,71750,710500,110.0-88.0,110.0-88.0,66,13,0
1-max-fast-more-ants3,0,51,false,0,3000000,494000,749000,86.0-24.0,86.0-24.0,47,14,0
1-max-fast-more-ants3,0,7,false,0,3600000,90250,795500,98.0-48.0,98.0-48.0,5,10,0
1-max-fast-more-ants3,1,47,true,0,3000000,673750,819750,86.0-24.0,172.0-120.0,null,3,1
1-max-fast-more-ants3,1,225,true,616750,3016750,728500,830750,106.0-78.0,152.0-120.0,null,6,1
1-max-fast-more-ants3,0,50,false,0,3000000,381750,834500,86.0-24.0,86.0-24.0,47,5,0
1-max-fast-more-ants3,1,227,true,616750,3016750,786250,868500,106.0-78.0,72.0-120.0,null,7,1
1-max-fast-more-ants3,1,226,true,616750,3616750,733500,880000,106.0-74.0,172.0-120.0,null,17,1
1-max-fast-more-ants3,0,24,false,0,3600000,376750,883250,58.0-74.0,58.0-74.0,21,8,0
