EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
2-max-fast-more-ants-decision3,1,51,true,0,1800000,99000,192500,96.0-18.0,154.0-54.0,null,9,1
2-max-fast-more-ants-decision3,0,36,false,0,1800000,67750,196250,108.0-64.0,108.0-64.0,35,18,0
2-max-fast-more-ants-decision3,1,35,true,0,1800000,105250,200000,108.0-64.0,104.0-120.0,null,4,1
2-max-fast-more-ants-decision3,1,38,true,0,1800000,92750,210000,154.0-74.0,100.0-120.0,null,2,1
2-max-fast-more-ants-decision3,1,44,true,0,3600000,126500,288750,158.0-54.0,60.0-120.0,null,10,1
2-max-fast-more-ants-decision3,1,42,true,0,3600000,89500,300500,158.0-54.0,64.0-120.0,null,11,1
2-max-fast-more-ants-decision3,1,52,true,0,2400000,202500,311000,96.0-18.0,198.0-34.0,null,1,1
2-max-fast-more-ants-decision3,1,41,true,0,2400000,220750,318000,158.0-54.0,168.0-120.0,null,15,1
2-max-fast-more-ants-decision3,1,33,true,0,1800000,233500,319500,64.0-18.0,56.0-48.0,null,17,1
2-max-fast-more-ants-decision3,1,32,true,0,3000000,99250,320750,64.0-18.0,110.0-104.0,null,14,1
2-max-fast-more-ants-decision3,1,39,true,0,3600000,253750,338500,154.0-78.0,124.0-120.0,null,0,1
2-max-fast-more-ants-decision3,1,53,true,0,2400000,237500,354750,96.0-18.0,172.0-74.0,null,6,1
2-max-fast-more-ants-decision3,1,40,true,0,1800000,307250,399500,158.0-54.0,160.0-120.0,null,13,1
2-max-fast-more-ants-decision3,1,37,true,0,3600000,275750,408000,154.0-74.0,76.0-120.0,null,9,1
2-max-fast-more-ants-decision3,1,34,true,0,3000000,283000,420250,64.0-18.0,82.0-108.0,null,7,1
2-max-fast-more-ants-decision3,1,54,true,0,1800000,278250,421750,96.0-18.0,198.0-58.0,null,18,1
2-max-fast-more-ants-decision3,0,31,false,0,2400000,281000,438750,54.0-64.0,54.0-64.0,28,12,0
2-max-fast-more-ants-decision3,1,55,true,0,3600000,366000,455750,96.0-18.0,102.0-68.0,null,4,1
2-max-fast-more-ants-decision3,1,28,true,0,2400000,350250,468750,54.0-64.0,136.0-120.0,null,16,1
2-max-fast-more-ants-decision3,1,199,true,320750,3320750,413500,505750,156.0-18.0,80.0-38.0,null,1,1
2-max-fast-more-ants-decision3,0,30,false,0,2400000,142750,532000,54.0-64.0,54.0-64.0,28,5,0
2-max-fast-more-ants-decision3,1,177,true,319500,2119500,426750,579000,202.0-98.0,60.0-120.0,null,14,1
2-max-fast-more-ants-decision3,1,200,true,320750,2720750,483750,583500,156.0-18.0,132.0-74.0,null,11,1
2-max-fast-more-ants-decision3,0,50,false,0,1800000,382750,585000,158.0-58.0,158.0-58.0,43,2,0
2-max-fast-more-ants-decision3,1,43,true,0,1800000,444250,589750,158.0-54.0,76.0-120.0,null,17,1
2-max-fast-more-ants-decision3,0,29,false,0,2400000,67500,626500,54.0-64.0,54.0-64.0,28,3,0
