EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
1-CONS-LARGE-TTL3,1,123,true,0,1800000,85500,466500,152.0-58.0,100.0-120.0,null,19,1
1-CONS-LARGE-TTL3,1,130,true,0,3000000,139750,495750,152.0-18.0,106.0-58.0,null,11,1
1-CONS-LARGE-TTL3,1,136,true,0,1800000,124750,504500,194.0-94.0,148.0-120.0,null,10,1
1-CONS-LARGE-TTL3,1,142,true,0,3000000,132000,531750,128.0-18.0,64.0-74.0,null,12,1
1-CONS-LARGE-TTL3,1,133,true,0,2400000,120750,541750,80.0-34.0,184.0-120.0,null,0,1
1-CONS-LARGE-TTL3,1,145,true,0,2400000,141000,555750,38.0-74.0,172.0-120.0,null,6,1
1-CONS-LARGE-TTL3,1,124,true,0,3000000,523750,917250,152.0-58.0,72.0-120.0,null,17,1
1-CONS-LARGE-TTL3,1,131,true,0,2400000,596250,947250,152.0-18.0,104.0-48.0,null,9,1
1-CONS-LARGE-TTL3,1,143,true,0,2400000,912750,1320000,38.0-74.0,160.0-120.0,null,12,1
1-CONS-LARGE-TTL3,1,111,true,0,1800000,929000,1339250,78.0-78.0,144.0-120.0,null,4,1
1-CONS-LARGE-TTL3,0,126,false,0,1800000,908000,1686750,152.0-58.0,152.0-58.0,122,14,0
1-CONS-LARGE-TTL3,0,135,false,0,3000000,923500,1718750,80.0-34.0,80.0-34.0,132,18,0
1-CONS-LARGE-TTL3,0,146,false,0,1800000,512500,1730000,38.0-74.0,38.0-74.0,144,5,0
1-CONS-LARGE-TTL3,1,144,true,0,1800000,21949250,22319000,38.0-74.0,100.0-120.0,null,1014,1
1-CONS-LARGE-TTL3,1,122,true,0,1800000,1330000,1741000,152.0-58.0,52.0-120.0,null,0,1
1-CONS-LARGE-TTL3,1,132,true,0,3000000,1355500,1756500,80.0-34.0,152.0-120.0,null,16,1
1-CONS-LARGE-TTL3,0,134,false,0,3000000,505000,2086500,80.0-34.0,80.0-34.0,132,15,0
1-CONS-LARGE-TTL3,0,141,false,0,2400000,1261500,2113750,194.0-94.0,194.0-94.0,137,6,0
1-CONS-LARGE-TTL3,1,137,true,0,2400000,1751750,2174000,194.0-94.0,72.0-120.0,null,12,1
1-CONS-LARGE-TTL3,0,192,false,1111250,2911250,1261250,2462500,34.0-34.0,34.0-34.0,187,2,0
1-CONS-LARGE-TTL3,1,282,true,1731250,3531250,2091000,2472000,60.0-18.0,102.0-74.0,null,5,1
