EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
check0,1,126,true,0,3600000,54000,157750,60.0-68.0,60.0-120.0,null,12,1
check0,1,121,true,0,3000000,51500,180750,100.0-18.0,84.0-68.0,null,15,1
check0,1,113,true,0,3000000,59250,240750,28.0-38.0,120.0-120.0,null,2,1
check0,1,100,true,0,3600000,96500,251250,146.0-34.0,112.0-120.0,null,3,1
check0,1,122,true,0,3000000,169000,252500,100.0-18.0,154.0-34.0,null,18,1
check0,1,123,true,0,3000000,277500,381000,100.0-18.0,78.0-94.0,null,16,1
check0,1,107,true,0,3000000,337750,396250,180.0-114.0,168.0-120.0,null,0,1
check0,1,125,true,0,1800000,233250,402750,60.0-68.0,120.0-120.0,null,7,1
check0,1,114,true,0,1800000,195500,426000,28.0-38.0,176.0-120.0,null,4,1
check0,0,130,false,0,2400000,176000,434500,58.0-64.0,58.0-64.0,129,13,0
check0,1,129,true,0,2400000,338250,489750,58.0-64.0,120.0-120.0,null,11,1
check0,0,128,false,0,2400000,289750,535250,60.0-64.0,60.0-64.0,124,1,0
check0,1,124,true,0,2400000,443750,543500,60.0-64.0,112.0-120.0,null,17,1
check0,1,99,true,0,2400000,387500,562250,146.0-34.0,48.0-120.0,null,15,1
check0,1,244,true,474250,2274250,517000,610500,146.0-104.0,132.0-120.0,null,3,1
check0,1,105,true,0,3000000,486500,615000,180.0-114.0,88.0-120.0,null,18,1
check0,0,110,false,0,3000000,391500,628250,180.0-114.0,180.0-114.0,105,8,0
check0,0,127,false,0,2400000,130500,629750,60.0-64.0,60.0-64.0,124,6,0
check0,1,240,true,426000,2826000,562750,632500,56.0-108.0,84.0-120.0,null,7,1
check0,1,243,true,474250,3474250,581500,650000,146.0-108.0,136.0-120.0,null,2,1
check0,1,106,true,0,3000000,537500,681000,180.0-114.0,64.0-120.0,null,0,1
check0,0,108,false,0,3000000,192500,720250,180.0-114.0,180.0-114.0,105,10,0
check0,0,242,false,426000,2826000,627250,785000,56.0-108.0,56.0-108.0,239,13,0
check0,0,104,false,0,3000000,588750,805000,146.0-34.0,146.0-34.0,98,4,0
check0,1,239,true,426000,2826000,672250,831000,56.0-108.0,184.0-120.0,null,15,1
check0,1,284,true,610500,3610500,770500,856500,200.0-98.0,148.0-120.0,null,1,1
check0,0,241,false,426000,2826000,492000,878250,56.0-108.0,56.0-108.0,240,5,0
check0,1,98,true,0,3000000,722500,889750,146.0-34.0,84.0-120.0,null,11,1
check0,1,307,true,632500,3032500,748750,891000,152.0-18.0,60.0-74.0,null,17,1
check0,0,103,false,0,3000000,479000,894500,146.0-34.0,146.0-34.0,98,9,0
check0,1,308,true,632500,4232500,878750,979750,152.0-18.0,196.0-64.0,null,18,1
check0,0,102,false,0,2400000,287500,986500,146.0-34.0,146.0-34.0,99,14,0
check0,1,283,true,610500,3610500,905500,1006500,200.0-98.0,124.0-120.0,null,7,1
check0,1,314,true,733500,3133500,885500,1014000,84.0-18.0,204.0-24.0,null,10,1
check0,0,250,false,474250,2274250,878750,1085250,146.0-104.0,146.0-104.0,245,3,0
check0,1,245,true,474250,2274250,995750,1114250,146.0-104.0,76.0-120.0,null,17,1
check0,1,412,true,894500,4494500,1011500,1120000,36.0-38.0,48.0-120.0,null,0,1
check0,1,370,true,856500,3856500,1024250,1129000,30.0-98.0,108.0-120.0,null,1,1
check0,1,309,true,632500,4232500,1063250,1136750,152.0-18.0,124.0-44.0,null,5,1
check0,0,101,false,0,2400000,196500,1145500,146.0-34.0,146.0-34.0,99,19,0
check0,0,249,false,474250,2274250,821750,1170250,146.0-104.0,146.0-104.0,245,6,0
check0,0,371,false,856500,3856500,914750,1171000,30.0-98.0,30.0-98.0,370,13,0
check0,1,282,true,610500,4210500,1107500,1211000,200.0-98.0,128.0-120.0,null,10,1
check0,1,315,true,733500,3133500,1067500,1219750,84.0-18.0,182.0-68.0,null,8,1
check0,0,248,false,474250,2274250,722750,1260750,146.0-104.0,146.0-104.0,245,12,0
check0,1,460,true,1026250,3426250,1151250,1276000,62.0-78.0,136.0-120.0,null,14,1
check0,0,285,false,610500,4210500,1012000,1284250,200.0-98.0,200.0-98.0,282,2,0
check0,1,281,true,610500,3610500,1189750,1308250,200.0-98.0,104.0-120.0,null,3,1
check0,1,417,true,920500,4520500,1139000,1315750,180.0-34.0,84.0-120.0,null,11,1
check0,0,247,false,474250,2274250,585750,1355250,146.0-104.0,146.0-104.0,245,16,0
check0,0,373,false,856500,4456500,1197000,1370000,30.0-94.0,30.0-94.0,369,7,0
check0,1,457,true,1026250,3426250,1277500,1384750,62.0-74.0,136.0-120.0,null,0,1
check0,0,463,false,1026250,3426250,1205000,1399000,62.0-74.0,62.0-74.0,457,15,0
check0,1,316,true,733500,4333500,1230250,1402500,84.0-18.0,170.0-88.0,null,5,1
check0,1,369,true,856500,4456500,1276750,1406500,30.0-94.0,160.0-120.0,null,17,1
check0,1,499,true,1170250,3570250,1345250,1430000,110.0-94.0,168.0-120.0,null,6,1
check0,0,500,false,1170250,3570250,1238250,1439750,110.0-94.0,110.0-94.0,499,1,0
check0,0,372,false,856500,4456500,1077000,1464500,30.0-94.0,30.0-94.0,369,4,0
check0,1,317,true,733500,4333500,1511000,1587000,84.0-18.0,62.0-34.0,null,14,1
check0,1,530,true,1211000,4811000,1433250,1589250,174.0-24.0,132.0-120.0,null,10,1
check0,0,462,false,1026250,2826250,1404250,1608000,62.0-78.0,62.0-78.0,459,12,0
check0,1,459,true,1026250,2826250,1459500,1611750,62.0-78.0,180.0-120.0,null,7,1
check0,1,458,true,1026250,4626250,1514750,1619500,62.0-78.0,104.0-120.0,null,11,1
check0,1,547,true,1307250,3107250,1452750,1633750,154.0-24.0,56.0-120.0,null,2,1
check0,1,597,true,1430000,3830000,1505250,1675000,152.0-18.0,36.0-94.0,null,5,1
check0,0,419,false,920500,3320500,1377500,1692500,180.0-38.0,180.0-38.0,416,13,0
check0,1,546,true,1307250,3107250,1561500,1695000,154.0-24.0,124.0-120.0,null,15,1
check0,0,461,false,1026250,2826250,1292000,1702500,62.0-78.0,62.0-78.0,459,19,0
check0,1,628,true,1611750,5211750,1674750,1749000,132.0-98.0,124.0-120.0,null,0,1
check0,0,418,false,920500,4520500,982750,1784000,180.0-38.0,180.0-38.0,417,9,0
check0,1,416,true,920500,3320500,1542250,1898000,180.0-34.0,76.0-120.0,null,3,1
check0,1,528,true,1211000,3611000,1659250,1913250,174.0-24.0,84.0-120.0,null,16,1
check0,1,631,true,1611750,4611750,1741000,1922000,132.0-94.0,80.0-120.0,null,14,1
check0,1,529,true,1211000,3011000,1779500,1960500,174.0-24.0,76.0-120.0,null,10,1
check0,1,545,true,1307250,4907250,1877000,2000500,154.0-24.0,156.0-120.0,null,9,1
check0,1,630,true,1611750,4611750,1822750,2055750,132.0-94.0,80.0-120.0,null,6,1
check0,1,629,true,1611750,4011750,2044750,2130750,132.0-94.0,96.0-120.0,null,16,1
check0,0,632,false,1611750,4011750,1964500,2139250,132.0-94.0,132.0-94.0,629,19,0
check0,1,658,true,1692500,3492500,2065500,2167750,198.0-114.0,152.0-120.0,null,3,1
check0,1,544,true,1307250,3107250,2024750,2208250,154.0-24.0,60.0-120.0,null,2,1
check0,0,537,false,1211000,4811000,1926500,2259750,174.0-24.0,174.0-24.0,531,12,0
check0,1,531,true,1211000,4811000,2167500,2293500,174.0-24.0,180.0-120.0,null,9,1
check0,1,678,true,1706250,4106250,2226750,2314000,136.0-44.0,148.0-120.0,null,6,1
check0,0,534,false,1211000,4811000,1555750,2353000,174.0-24.0,174.0-24.0,531,1,0
check0,1,772,true,2139250,5739250,2274000,2362500,60.0-18.0,86.0-54.0,null,19,1
check0,0,532,false,1211000,4811000,1297000,2449250,174.0-24.0,174.0-24.0,531,8,0
check0,1,657,true,1692500,4692500,2302250,2462000,198.0-114.0,52.0-120.0,null,3,1
check0,0,551,false,1307250,3707250,2325000,2520000,154.0-24.0,154.0-24.0,543,16,0
check0,0,663,false,1692500,4692500,2201250,2524500,198.0-114.0,198.0-114.0,657,10,0
check0,1,659,true,1692500,4692500,2432500,2582250,198.0-114.0,84.0-120.0,null,2,1
check0,0,550,false,1307250,3707250,2198000,2599000,154.0-24.0,154.0-24.0,543,14,0
check0,1,543,true,1307250,3707250,2449750,2615750,154.0-24.0,80.0-120.0,null,9,1
check0,1,821,true,2353000,5953000,2454750,2619500,56.0-24.0,172.0-120.0,null,19,1
check0,0,661,false,1692500,4692500,1946250,2653750,198.0-114.0,198.0-114.0,657,0,0
check0,1,773,true,2139250,5139250,2505250,2667500,60.0-18.0,208.0-38.0,null,6,1
check0,0,549,false,1307250,4907250,1811250,2692250,154.0-24.0,154.0-24.0,545,7,0
check0,0,660,false,1692500,4692500,1808000,2735250,198.0-114.0,198.0-114.0,657,11,0
check0,1,822,true,2353000,4753000,2592750,2740000,56.0-24.0,144.0-120.0,null,8,1
