EXP-ID,SingleTask,ID,isFinished,startTime,EndTime,pickupTime,completionTime,beginPosition+,endPosition,inOrderFor,agvID,Priority
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,178,true,0,2400000,49000,195500,126.0-44.0,100.0-120.0,null,18,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,196,true,0,2400000,80250,200000,100.0-18.0,50.0-108.0,null,5,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,204,true,0,3000000,93000,204000,62.0-28.0,64.0-120.0,null,13,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,172,true,0,3600000,219750,298250,170.0-68.0,184.0-120.0,null,9,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,197,true,0,2400000,189000,302500,100.0-18.0,84.0-104.0,null,16,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,173,false,0,3600000,98000,314250,170.0-68.0,170.0-68.0,172,7,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,202,false,0,3600000,173000,318250,86.0-64.0,86.0-64.0,200,19,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,200,true,0,3600000,225000,336750,86.0-64.0,132.0-120.0,null,4,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,205,true,0,2400000,168750,367750,62.0-28.0,156.0-120.0,null,1,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,198,true,0,1800000,281250,369750,100.0-18.0,152.0-44.0,null,15,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,179,true,0,2400000,287500,376000,126.0-48.0,128.0-120.0,null,2,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,181,false,0,2400000,185750,385750,126.0-48.0,126.0-48.0,179,8,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,201,false,0,3600000,72750,444750,86.0-64.0,86.0-64.0,200,17,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,199,true,0,1800000,399000,461250,100.0-18.0,110.0-44.0,null,13,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,180,false,0,2400000,102500,480250,126.0-48.0,126.0-48.0,179,10,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,208,false,0,3600000,281750,523250,62.0-24.0,62.0-24.0,203,12,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,203,true,0,3600000,430000,536000,62.0-24.0,84.0-120.0,null,0,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,262,true,298250,2098250,431000,582000,128.0-18.0,30.0-94.0,null,16,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,207,false,0,3600000,165500,615750,62.0-24.0,62.0-24.0,203,11,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,212,true,250250,2050250,551250,639750,76.0-74.0,72.0-120.0,null,4,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,263,true,298250,3898250,542500,672250,128.0-18.0,194.0-48.0,null,14,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,343,true,514000,2314000,615500,681500,172.0-18.0,178.0-54.0,null,8,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,278,false,314250,3314250,404000,704750,204.0-38.0,204.0-38.0,277,7,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,276,true,314250,2114250,522750,711250,204.0-38.0,56.0-120.0,null,19,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,213,true,250250,3850250,675000,748500,76.0-74.0,96.0-120.0,null,0,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,264,true,298250,3898250,670000,756000,128.0-18.0,128.0-84.0,null,12,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,217,false,250250,3850250,613500,767000,76.0-74.0,76.0-74.0,213,17,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,277,true,314250,3314250,610250,801250,204.0-38.0,60.0-120.0,null,15,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,344,true,514000,2314000,769500,835500,172.0-18.0,148.0-48.0,null,7,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,318,false,416250,2816250,677000,837250,206.0-94.0,206.0-94.0,315,13,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,215,false,250250,3850250,462250,854000,76.0-74.0,76.0-74.0,213,3,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,315,true,416250,2816250,762500,867250,206.0-94.0,152.0-120.0,null,14,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,317,false,416250,2816250,560250,922750,206.0-94.0,206.0-94.0,315,1,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,288,true,321000,3921000,792000,935500,198.0-108.0,60.0-120.0,null,16,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,214,false,250250,3850250,315500,941250,76.0-74.0,76.0-74.0,213,5,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,316,false,416250,2816250,477500,1015500,206.0-94.0,206.0-94.0,315,6,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,292,false,321000,3921000,617500,1015750,198.0-108.0,198.0-108.0,289,2,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,289,true,321000,3921000,944250,1037750,198.0-108.0,124.0-120.0,null,19,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,442,true,835500,4435500,919000,1040000,144.0-18.0,52.0-68.0,null,7,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,291,false,321000,3921000,507500,1089750,198.0-108.0,198.0-108.0,289,18,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,338,true,514000,4114000,948000,1109000,198.0-64.0,48.0-120.0,null,0,1
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,0,341,false,514000,3514000,807500,1111500,198.0-68.0,198.0-68.0,339,11,0
1-MAX-FAST-LINEAR-TIME-HEUR-SCALING1,1,446,true,922750,2722750,1016000,1127000,96.0-18.0,28.0-64.0,null,3,1
